83,-35.45,-3.942,-3.942,43.78
84,-35.02,-4.967,-4.967,43.44
85,-34.78,-5.012,-5.012,42.39
86,-33.61,-5.463,-5.463,41.63
87,-31.24,-5.804,-5.804,40.28
88,-28.74,-5.76,-5.76,38.12
89,-26.12,-6.058,-6.058,35.88
90,-23.34,-6.054,-6.054,33.84
91,-21.03,-5.373,-5.373,32.37
92,-19.45,-4.65,-4.65,31.88
93,-19.05,-3.466,-3.466,32.01
94,-20.29,-1.577,-1.577,32.25
95,-22.26,0.04717,0.04717,32.01
96,-23.46,1.256,1.256,31.08
97,-23.66,2.116,2.116,30.36
98,-23.5,2.035,2.035,30.75
99,-23.4,1.372,1.372,31.47
100,-23.34,0.9541,0.9541,31.35
101,-23.14,0.6306,0.6306,30.85
102,-22.68,0.08302,0.08302,30.61
103,-21.9,-0.6359,-0.6359,30.21
104,-21.03,-1.478,-1.478,29.11
105,-19.96,-2.18,-2.18,27.42
106,-18.18,-2.434,-2.434,25.48
107,-15.9,-2.444,-2.444,23.6
108,-14.07,-2.372,-2.372,22.23
109,-13.39,-1.795,-1.795,21.52
110,-13.88,-0.659,-0.659,21.47
111,-15.03,0.4469,0.4469,21.93
112,-16.25,1.311,1.311,22.32
113,-17.03,1.792,1.792,22.25
114,-16.92,1.544,1.544,22.01
115,-16.3,1.076,1.076,22.12
116,-16.09,0.9901,0.9901,22.54
117,-16.39,0.8445,0.8445,22.85
118,-16.43,0.4805,0.4805,22.87
119,-15.9,0.2742,0.2742,22.67
120,-15.07,0.08987,0.08987,22.2
121,-14.07,-0.1609,-0.1609,21.58
122,-12.97,-0.2573,-0.2573,20.96
123,-11.94,-0.3025,-0.3025,20.09
124,-10.98,-0.2063,-0.2063,18.83
125,-10,0.4981,0.4981,17.7
126,-9.199,1.633,1.633,17.12
127,-8.894,2.533,2.533,17.12
128,-9.185,2.977,2.977,17.7
129,-9.993,2.996,2.996,18.62
130,-10.98,2.682,2.682,19.21
131,-11.48,2.428,2.428,19.13
132,-11.19,2.432,2.432,18.78
133,-10.56,2.403,2.403,18.7
134,-10.17,2.184,2.184,19
135,-10.13,1.858,1.858,19.39
136,-10.26,1.418,1.418,19.47
137,-10.27,0.9885,0.9885,19.08
138,-9.735,0.7611,0.7611,18.37
139,-8.697,0.6964,0.6964,17.58
140,-7.755,0.809,0.809,16.85
141,-7.237,1.158,1.158,16.19
142,-6.885,1.509,1.509,15.6
143,-6.574,1.714,1.714,15.18
144,-6.435,1.944,1.944,15.09
145,-6.423,2.204,2.204,15.37
146,-6.505,2.354,2.354,15.83
147,-6.829,2.415,2.415,16.26
148,-7.29,2.347,2.347,16.49
149,-7.527,2.084,2.084,16.42
150,-7.417,1.859,1.859,16.19
151,-7.097,1.855,1.855,16.06
152,-6.705,1.887,1.887,16.04
153,-6.383,1.84,1.84,16
154,-6.201,1.787,1.787,15.83
155,-6.011,1.707,1.707,15.44
156,-5.687,1.682,1.682,14.79
157,-5.279,1.91,1.91,14.09
158,-4.791,2.263,2.263,13.47
159,-4.188,2.494,2.494,12.9
160,-3.656,2.642,2.642,12.51
161,-3.458,2.738,2.738,12.46
162,-3.608,2.699,2.699,12.57
163,-3.927,2.635,2.635,12.64
164,-4.241,2.668,2.668,12.7
165,-4.417,2.694,2.694,12.71
166,-4.41,2.633,2.633,12.58
167,-4.303,2.517,2.517,12.35
168,-4.216,2.329,2.329,12.14
169,-4.163,2.098,2.098,11.93
170,-4.089,1.967,1.967,11.67
171,-3.961,1.986,1.986,11.33
172,-3.76,2.066,2.066,10.87
173,-3.469,2.133,2.133,10.35
174,-3.148,2.147,2.147,9.872
175,-2.893,2.08,2.08,9.445
176,-2.691,2.007,2.007,9.011
177,-2.458,2.042,2.042,8.605
178,-2.199,2.183,2.183,8.318
179,-2.02,2.32,2.32,8.204
180,-2.024,2.374,2.374,8.258
181,-2.254,2.322,2.322,8.395
182,-2.622,2.197,2.197,8.458
183,-2.893,2.078,2.078,8.329
184,-2.877,2.04,2.04,8.038
185,-2.623,2.076,2.076,7.723
186,-2.333,2.107,2.107,7.502
187,-2.186,2.092,2.092,7.367
188,-2.234,2.051,2.051,7.221
189,-2.336,2.008,2.008,6.966
190,-2.252,1.984,1.984,6.567
191,-1.916,2.003,2.003,6.101
192,-1.497,2.049,2.049,5.713
193,-1.192,2.063,2.063,5.464
194,-1.075,2.024,2.024,5.282
195,-1.103,1.964,1.964,5.101
196,-1.161,1.93,1.93,4.938
197,-1.163,1.949,1.949,4.842
198,-1.153,2.006,2.006,4.835
199,-1.229,2.026,2.026,4.892
200,-1.395,1.949,1.949,4.918
201,-1.567,1.801,1.801,4.817
202,-1.656,1.67,1.67,4.593
203,-1.61,1.624,1.624,4.326
204,-1.444,1.658,1.658,4.097
205,-1.255,1.7,1.7,3.948
206,-1.151,1.671,1.671,3.854
207,-1.141,1.555,1.555,3.723
208,-1.137,1.418,1.418,3.485
209,-1.043,1.347,1.347,3.175
210,-0.8333,1.365,1.365,2.888
211,-0.576,1.426,1.426,2.687
212,-0.3982,1.475,1.475,2.593
213,-0.385,1.477,1.477,2.585
214,-0.5123,1.427,1.427,2.608
215,-0.6844,1.361,1.361,2.61
216,-0.8144,1.339,1.339,2.585
217,-0.861,1.364,1.364,2.549
218,-0.8415,1.394,1.394,2.501
219,-0.82,1.397,1.397,2.437
220,-0.8359,1.352,1.352,2.356
221,-0.8549,1.26,1.26,2.249
222,-0.8242,1.177,1.177,2.116
223,-0.7345,1.155,1.155,1.983
224,-0.6071,1.171,1.171,1.867
225,-0.4748,1.171,1.171,1.749
226,-0.3777,1.132,1.132,1.616
227,-0.3281,1.06,1.06,1.478
228,-0.295,0.9873,0.9873,1.346
229,-0.2492,0.9719,0.9719,1.231
230,-0.1934,1.018,1.018,1.159
231,-0.152,1.067,1.067,1.151
232,-0.1681,1.074,1.074,1.193
233,-0.2771,1.039,1.039,1.251
234,-0.448,0.9726,0.9726,1.284
235,-0.589,0.9088,0.9088,1.258
236,-0.6253,0.8855,0.8855,1.171
237,-0.5521,0.8899,0.8899,1.07
238,-0.4301,0.878,0.878,1.001
239,-0.3483,0.8332,0.8332,0.9663
240,-0.3515,0.7631,0.7631,0.9377
241,-0.3925,0.6857,0.6857,0.8808
242,-0.3833,0.6368,0.6368,0.7752
243,-0.2868,0.6397,0.6397,0.6397
244,-0.1411,0.6698,0.6698,0.5268
245,-0.02158,0.6844,0.6844,0.4695
246,0.01022,0.6665,0.6665,0.4544
247,-0.0458,0.6294,0.6294,0.4501
248,-0.1263,0.6032,0.6032,0.439
249,-0.1687,0.6151,0.6151,0.4236
250,-0.1703,0.6595,0.6595,0.4248
251,-0.1739,0.6944,0.6944,0.462
252,-0.2171,0.6803,0.6803,0.5165
253,-0.297,0.6179,0.6179,0.539
254,-0.3664,0.5437,0.5437,0.5013
255,-0.3673,0.4979,0.4979,0.4214
256,-0.2862,0.4944,0.4944,0.3392
257,-0.1725,0.5122,0.5122,0.2881
258,-0.09389,0.5116,0.5116,0.2758
259,-0.08212,0.4708,0.4708,0.2724
260,-0.1148,0.4092,0.4092,0.2354
261,-0.1335,0.3667,0.3667,0.1547
262,-0.09036,0.3649,0.3649,0.06159
263,0.003268,0.397,0.397,-0.001944
264,0.07928,0.4356,0.4356,-0.009739
265,0.07615,0.4471,0.4471,0.03187
266,-0.008297,0.4202,0.4202,0.0841
267,-0.1219,0.3793,0.3793,0.1091
268,-0.1993,0.3552,0.3552,0.1046
269,-0.2083,0.3545,0.3545,0.09381
270,-0.1732,0.3634,0.3634,0.09331
271,-0.1468,0.3595,0.3595,0.1021
