131,-76.28,30.34,58.13,73.46,-7.897,31.51
132,-75.82,38.29,46.19,81.37,-19.87,31.49
133,-75.45,45.38,34.64,88.36,-31.2,31.46
134,-75.15,51.34,23.83,94.18,-41.58,31.4
135,-74.92,55.99,14.17,98.64,-50.65,31.34
136,-74.74,59.15,5.986,101.6,-58.04,31.26
137,-74.63,60.65,-0.5067,102.8,-63.52,31.15
138,-74.56,60.32,-5.209,102.2,-66.99,31.01
139,-74.55,57.97,-8.011,99.5,-68.39,30.81
140,-74.58,53.54,-8.772,94.71,-67.64,30.58
141,-74.63,47.13,-7.393,87.91,-64.67,30.32
142,-74.71,39.03,-3.911,79.41,-59.53,30.05
143,-74.81,29.68,1.44,69.64,-52.47,29.8
144,-74.92,19.57,8.209,59.12,-43.95,29.6
145,-75.01,9.159,15.85,48.31,-34.61,29.46
146,-75.07,-1.245,23.9,37.53,-25.01,29.38
147,-75.08,-11.4,32.08,27.06,-15.51,29.33
148,-75.01,-21.14,40.25,17.06,-6.279,29.31
149,-74.86,-30.27,48.26,7.722,2.536,29.29
150,-74.65,-38.59,55.85,-0.761,10.73,29.26
151,-74.37,-45.89,62.7,-8.169,18,29.22
152,-74.04,-51.94,68.45,-14.29,23.98,29.18
153,-73.65,-56.54,72.81,-18.92,28.35,29.15
154,-73.21,-59.44,75.61,-21.83,30.96,29.12
155,-72.71,-60.42,76.82,-22.77,31.81,29.1
156,-72.17,-59.25,76.5,-21.54,30.99,29.08
157,-71.6,-55.85,74.69,-18.07,28.62,29.03
158,-70.98,-50.3,71.47,-12.42,24.75,28.97
159,-70.34,-42.84,66.91,-4.85,19.47,28.9
160,-69.68,-33.82,61.22,4.288,12.98,28.83
161,-69.01,-23.7,54.68,14.53,5.611,28.78
162,-68.34,-12.97,47.66,25.35,-2.191,28.75
163,-67.71,-2.098,40.51,36.29,-9.989,28.74
164,-67.12,8.547,33.48,46.97,-17.45,28.74
165,-66.6,18.72,26.77,57.13,-24.39,28.74
166,-66.15,28.27,20.48,66.62,-30.7,28.74
167,-65.76,37.08,14.76,75.34,-36.25,28.73
168,-65.44,45.02,9.848,83.15,-40.83,28.72
169,-65.19,51.91,6.028,89.87,-44.12,28.69
170,-64.99,57.5,3.593,95.25,-45.83,28.67
171,-64.83,61.56,2.767,99.08,-45.74,28.65
172,-64.72,63.95,3.667,101.2,-43.79,28.66
173,-64.64,64.6,6.287,101.6,-40.02,28.7
174,-64.59,63.56,10.51,100.2,-34.56,28.81
175,-64.58,60.98,16.17,97.32,-27.58,28.98
176,-64.58,57.06,23.05,93.05,-19.29,29.22
177,-64.61,52.03,30.91,87.67,-9.955,29.51
178,-64.64,46.13,39.43,81.41,0.05835,29.85
179,-64.65,39.6,48.24,74.53,10.29,30.23
180,-64.64,32.7,56.97,67.32,20.32,30.63
181,-64.58,25.74,65.33,60.07,29.81,31.04
182,-64.47,19.02,73.15,53.1,38.59,31.46
183,-64.31,12.84,80.38,46.71,46.63,31.9
184,-64.1,7.449,86.98,41.15,53.87,32.35
185,-63.83,3.056,92.85,36.63,60.21,32.82
186,-63.51,-0.1669,97.79,33.32,65.42,33.32
187,-63.14,-2.068,101.5,31.36,69.23,33.84
188,-62.72,-2.516,103.8,30.89,71.39,34.36
189,-62.27,-1.43,104.3,31.96,71.77,34.88
190,-61.79,1.18,103.1,34.59,70.34,35.4
191,-61.28,5.191,100.3,38.63,67.2,35.91
192,-60.74,10.39,96.09,43.88,62.53,36.41
193,-60.16,16.52,90.68,50.07,56.59,36.9
194,-59.57,23.29,84.33,56.9,49.66,37.36
195,-58.97,30.42,77.28,64.1,42.02,37.78
196,-58.39,37.66,69.76,71.39,33.98,38.16
197,-57.82,44.8,62.02,78.55,25.83,38.49
198,-57.29,51.63,54.35,85.39,17.87,38.78
199,-56.79,58,47,91.73,10.37,39.03
200,-56.35,63.75,40.15,97.41,3.494,39.27
201,-55.95,68.68,33.92,102.3,-2.606,39.5
202,-55.62,72.61,28.4,106.1,-7.822,39.73
203,-55.33,75.34,23.71,108.6,-12.02,39.95
204,-55.1,76.68,20.06,109.8,-15.02,40.17
205,-54.9,76.52,17.65,109.4,-16.66,40.38
206,-54.74,74.78,16.65,107.4,-16.82,40.59
207,-54.6,71.47,17.03,103.9,-15.5,40.79
208,-54.49,66.68,18.65,98.81,-12.86,40.99
209,-54.41,60.55,21.23,92.39,-9.149,41.18
210,-54.35,53.31,24.51,84.85,-4.678,41.36
211,-54.3,45.23,28.24,76.46,0.2904,41.52
212,-54.26,36.62,32.29,67.55,5.564,41.68
213,-54.2,27.82,36.57,58.45,11,41.83
214,-54.12,19.13,40.95,49.49,16.46,41.97
215,-54.02,10.81,45.26,40.91,21.75,42.1
216,-53.88,3.038,49.27,32.9,26.64,42.22
217,-53.7,-4.063,52.73,25.6,30.86,42.34
218,-53.47,-10.39,55.47,19.1,34.19,42.46
219,-53.2,-15.83,57.36,13.53,36.5,42.58
220,-52.88,-20.24,58.28,9.018,37.68,42.68
221,-52.53,-23.49,58.12,5.698,37.65,42.77
222,-52.14,-25.46,56.73,3.674,36.29,42.85
223,-51.73,-26.1,54.03,2.998,33.54,42.89
224,-51.29,-25.42,50.03,3.654,29.4,42.91
225,-50.82,-23.51,44.89,5.564,24.03,42.89
226,-50.33,-20.5,38.88,8.594,17.71,42.82
227,-49.82,-16.55,32.31,12.56,10.75,42.71
228,-49.29,-11.91,25.44,17.23,3.469,42.56
229,-48.76,-6.783,18.44,22.38,-3.928,42.38
230,-48.24,-1.413,11.44,27.77,-11.28,42.17
231,-47.73,3.999,4.556,33.18,-18.46,41.96
232,-47.24,9.266,-2.051,38.43,-25.3,41.74
233,-46.79,14.21,-8.194,43.32,-31.57,41.52
234,-46.36,18.63,-13.68,47.68,-37.08,41.29
235,-45.99,22.34,-18.37,51.29,-41.64,41.05
236,-45.65,25.16,-22.15,53.98,-45.14,40.79
237,-45.36,26.95,-24.94,55.63,-47.52,40.52
238,-45.11,27.64,-26.68,56.14,-48.73,40.23
239,-44.89,27.18,-27.26,55.49,-48.72,39.95
240,-44.7,25.59,-26.64,53.69,-47.41,39.67
241,-44.54,22.94,-24.8,50.82,-44.8,39.39
242,-44.4,19.34,-21.84,46.98,-40.97,39.14
243,-44.28,14.97,-17.93,42.36,-36.12,38.91
244,-44.18,10.05,-13.3,37.19,-30.52,38.7
245,-44.09,4.824,-8.209,31.69,-24.43,38.52
246,-44,-0.5057,-2.846,26.09,-18.09,38.37
247,-43.91,-5.758,2.62,20.58,-11.67,38.24
248,-43.8,-10.8,8.045,15.29,-5.333,38.14
249,-43.68,-15.53,13.28,10.33,0.7591,38.07
250,-43.52,-19.81,18.18,5.828,6.42,38.01
251,-43.34,-23.51,22.56,1.935,11.45,37.98
252,-43.12,-26.46,26.28,-1.178,15.69,37.96
253,-42.86,-28.49,29.21,-3.341,19,37.95
254,-42.57,-29.44,31.26,-4.412,21.32,37.94
255,-42.25,-29.24,32.39,-4.304,22.62,37.94
256,-41.9,-27.85,32.57,-2.987,22.89,37.93
257,-41.53,-25.3,31.81,-0.4922,22.14,37.93
258,-41.13,-21.67,30.14,3.1,20.39,37.92
259,-40.71,-17.08,27.65,7.658,17.74,37.92
260,-40.28,-11.71,24.47,13.01,14.34,37.92
261,-39.83,-5.759,20.78,18.95,10.39,37.92
262,-39.38,0.5585,16.8,25.26,6.137,37.93
263,-38.91,7.028,12.7,31.72,1.776,37.94
264,-38.46,13.45,8.654,38.13,-2.529,37.96
265,-38,19.66,4.751,44.31,-6.659,37.99
266,-37.57,25.48,1.072,50.1,-10.51,38.01
267,-37.15,30.78,-2.294,55.34,-13.97,38.02
268,-36.77,35.42,-5.219,59.89,-16.89,38.03
269,-36.42,39.28,-7.54,63.65,-19.08,38.04
270,-36.1,42.27,-9.086,66.51,-20.39,38.05
271,-35.81,44.3,-9.729,68.41,-20.71,38.07
272,-35.56,45.35,-9.415,69.29,-19.99,38.11
273,-35.33,45.37,-8.167,69.13,-18.25,38.17
274,-35.13,44.39,-6.067,67.96,-15.58,38.24
275,-34.95,42.45,-3.216,65.82,-12.08,38.33
276,-34.79,39.66,0.2742,62.81,-7.875,38.44
277,-34.65,36.16,4.273,59.08,-3.113,38.58
278,-34.52,32.1,8.618,54.79,2.02,38.73
279,-34.4,27.66,13.12,50.11,7.316,38.89
280,-34.28,22.99,17.57,45.2,12.57,39.07
281,-34.17,18.25,21.81,40.23,17.61,39.25
282,-34.04,13.6,25.73,35.36,22.3,39.44
283,-33.9,9.198,29.26,30.74,26.55,39.63
284,-33.74,5.199,32.35,26.54,30.28,39.82
285,-33.55,1.752,34.91,22.91,33.39,40.01
286,-33.33,-1.012,36.83,19.99,35.74,40.19
287,-33.09,-3,37.94,17.86,37.2,40.38
288,-32.81,-4.153,38.12,16.58,37.65,40.56
289,-32.52,-4.449,37.34,16.18,37.05,40.74
290,-32.2,-3.898,35.61,16.64,35.43,40.92
291,-31.86,-2.546,33.03,17.92,32.88,41.09
292,-31.5,-0.4734,29.73,19.93,29.52,41.23
293,-31.12,2.203,25.8,22.55,25.48,41.36
294,-30.73,5.338,21.34,25.65,20.89,41.46
295,-30.33,8.774,16.48,29.05,15.85,41.53
296,-29.93,12.36,11.37,32.6,10.55,41.58
297,-29.52,15.95,6.174,36.15,5.149,41.6
298,-29.1,19.42,1.077,39.59,-0.1515,41.6
299,-28.7,22.65,-3.777,42.78,-5.188,41.58
300,-28.31,25.53,-8.29,45.6,-9.836,41.54
301,-27.93,27.95,-12.39,47.95,-14,41.47
302,-27.58,29.8,-16,49.71,-17.6,41.4
303,-27.25,30.97,-19.02,50.78,-20.52,41.31
304,-26.94,31.38,-21.33,51.07,-22.67,41.22
305,-26.66,30.96,-22.86,50.51,-23.96,41.12
306,-26.41,29.66,-23.57,49.06,-24.36,41.01
307,-26.18,27.48,-23.52,46.73,-23.92,40.9
308,-25.97,24.49,-22.78,43.55,-22.73,40.78
309,-25.78,20.77,-21.48,39.65,-20.9,40.66
310,-25.61,16.49,-19.71,35.17,-18.57,40.54
311,-25.45,11.78,-17.55,30.26,-15.82,40.42
312,-25.31,6.816,-15.09,25.09,-12.74,40.3
313,-25.17,1.739,-12.45,19.8,-9.466,40.18
314,-25.03,-3.31,-9.751,14.54,-6.122,40.05
315,-24.9,-8.198,-7.144,9.443,-2.87,39.92
316,-24.76,-12.79,-4.754,4.644,0.1406,39.79
317,-24.61,-16.97,-2.68,0.2713,2.788,39.66
318,-24.45,-20.62,-0.9955,-3.564,4.981,39.54
319,-24.26,-23.66,0.2299,-6.769,6.646,39.41
320,-24.06,-26.01,0.9188,-9.272,7.705,39.29
321,-23.83,-27.62,0.989,-11.02,8.077,39.16
322,-23.58,-28.44,0.3756,-11.96,7.695,39.03
323,-23.31,-28.46,-0.9423,-12.09,6.535,38.88
324,-23.02,-27.68,-2.93,-11.42,4.631,38.72
325,-22.72,-26.17,-5.501,-9.985,2.078,38.54
326,-22.4,-24,-8.54,-7.888,-0.9975,38.35
327,-22.07,-21.29,-11.92,-5.238,-4.458,38.14
328,-21.72,-18.15,-15.54,-2.16,-8.178,37.93
329,-21.37,-14.72,-19.27,1.222,-12.04,37.7
330,-21.02,-11.1,-23,4.789,-15.94,37.47
331,-20.66,-7.419,-26.64,8.421,-19.75,37.24
332,-20.3,-3.798,-30.06,11.99,-23.35,37
333,-19.94,-0.3606,-33.17,15.37,-26.6,36.77
334,-19.6,2.768,-35.86,18.44,-29.4,36.53
335,-19.27,5.475,-38.06,21.07,-31.67,36.29
336,-18.95,7.661,-39.71,23.17,-33.32,36.05
337,-18.65,9.252,-40.76,24.66,-34.33,35.82
338,-18.38,10.19,-41.16,25.49,-34.63,35.59
339,-18.12,10.46,-40.89,25.62,-34.19,35.37
340,-17.88,10.06,-39.94,25.08,-33,35.15
341,-17.67,9.029,-38.32,23.9,-31.08,34.95
342,-17.47,7.445,-36.08,22.15,-28.49,34.76
343,-17.29,5.398,-33.34,19.94,-25.35,34.58
344,-17.12,2.99,-30.21,17.35,-21.79,34.42
345,-16.96,0.324,-26.82,14.51,-17.96,34.27
346,-16.82,-2.498,-23.31,11.5,-13.96,34.15
347,-16.68,-5.375,-19.77,8.43,-9.916,34.04
348,-16.54,-8.202,-16.29,5.413,-5.923,33.95
349,-16.41,-10.87,-12.96,2.552,-2.09,33.87
350,-16.27,-13.29,-9.888,-0.04627,1.467,33.82
351,-16.13,-15.35,-7.171,-2.288,4.63,33.77
352,-15.97,-16.98,-4.91,-4.087,7.295,33.73
353,-15.8,-18.11,-3.177,-5.369,9.386,33.71
354,-15.62,-18.66,-2.014,-6.071,10.85,33.68
355,-15.41,-18.6,-1.436,-6.144,11.68,33.66
356,-15.2,-17.9,-1.442,-5.564,11.86,33.65
357,-14.96,-16.56,-2.021,-4.338,11.4,33.63
358,-14.7,-14.63,-3.149,-2.508,10.34,33.61
359,-14.44,-12.18,-4.779,-0.1459,8.723,33.59
360,-14.16,-9.299,-6.829,2.653,6.647,33.58
361,-13.87,-6.096,-9.194,5.781,4.224,33.56
362,-13.57,-2.681,-11.76,9.126,1.57,33.54
363,-13.27,0.8324,-14.41,12.58,-1.206,33.51
364,-12.96,4.333,-17.08,16.02,-4.015,33.48
365,-12.65,7.71,-19.69,19.33,-6.778,33.45
366,-12.34,10.86,-22.18,22.42,-9.414,33.41
367,-12.03,13.68,-24.47,25.18,-11.83,33.37
368,-11.73,16.1,-26.47,27.53,-13.93,33.33
369,-11.44,18.04,-28.07,29.39,-15.59,33.28
370,-11.16,19.44,-29.19,30.7,-16.75,33.23
371,-10.89,20.26,-29.81,31.42,-17.36,33.18
372,-10.64,20.46,-29.91,31.51,-17.41,33.13
373,-10.41,20.05,-29.52,30.98,-16.9,33.08
374,-10.2,19.03,-28.67,29.83,-15.87,33.04
375,-9.997,17.45,-27.38,28.11,-14.37,33
376,-9.811,15.37,-25.71,25.88,-12.45,32.97
377,-9.637,12.86,-23.74,23.22,-10.18,32.95
378,-9.475,10.01,-21.55,20.21,-7.683,32.93
379,-9.323,6.924,-19.27,16.95,-5.057,32.92
380,-9.18,3.691,-17,13.55,-2.416,32.91
381,-9.043,0.4185,-14.82,10.11,0.1487,32.9
382,-8.911,-2.792,-12.8,6.729,2.559,32.89
383,-8.779,-5.846,-11,3.507,4.744,32.88
384,-8.645,-8.656,-9.476,0.5317,6.629,32.86
385,-8.506,-11.14,-8.312,-2.115,8.134,32.84
386,-8.36,-13.23,-7.583,-4.358,9.175,32.82
387,-8.204,-14.86,-7.348,-6.134,9.688,32.79
388,-8.036,-15.99,-7.635,-7.394,9.636,32.76
389,-7.855,-16.58,-8.44,-8.116,9.014,32.72
390,-7.66,-16.65,-9.74,-8.303,7.846,32.67
391,-7.451,-16.23,-11.5,-7.987,6.17,32.61
392,-7.229,-15.36,-13.68,-7.222,4.032,32.54
393,-6.996,-14.12,-16.22,-6.074,1.487,32.45
394,-6.753,-12.58,-19.07,-4.619,-1.394,32.35
395,-6.502,-10.82,-22.13,-2.933,-4.523,32.24
396,-6.244,-8.909,-25.31,-1.097,-7.794,32.11
397,-5.98,-6.939,-28.49,0.8042,-11.1,31.97
398,-5.712,-4.991,-31.59,2.686,-14.33,31.82
399,-5.443,-3.145,-34.53,4.466,-17.42,31.65
400,-5.175,-1.479,-37.24,6.067,-20.26,31.47
401,-4.91,-0.06251,-39.67,7.414,-22.81,31.29
402,-4.65,1.037,-41.73,8.442,-24.99,31.09
403,-4.397,1.76,-43.38,9.087,-26.73,30.89
404,-4.154,2.055,-44.57,9.297,-27.98,30.68
405,-3.922,1.886,-45.27,9.035,-28.71,30.48
406,-3.703,1.237,-45.49,8.284,-28.91,30.26
407,-3.497,0.1177,-45.24,7.055,-28.6,30.05
408,-3.304,-1.439,-44.57,5.381,-27.83,29.85
409,-3.125,-3.381,-43.52,3.313,-26.65,29.64
410,-2.956,-5.645,-42.16,0.9174,-25.12,29.43
411,-2.799,-8.155,-40.53,-1.73,-23.3,29.23
412,-2.651,-10.83,-38.72,-4.548,-21.27,29.02
413,-2.512,-13.58,-36.8,-7.449,-19.1,28.82
414,-2.381,-16.33,-34.85,-10.35,-16.88,28.63
415,-2.255,-18.99,-32.94,-13.15,-14.7,28.44
416,-2.132,-21.48,-31.16,-15.79,-12.64,28.25
417,-2.012,-23.73,-29.56,-18.19,-10.77,28.07
418,-1.89,-25.67,-28.21,-20.28,-9.154,27.9
419,-1.766,-27.24,-27.16,-21.99,-7.849,27.72
420,-1.637,-28.4,-26.44,-23.29,-6.903,27.56
421,-1.501,-29.1,-26.09,-24.12,-6.362,27.39
422,-1.356,-29.32,-26.15,-24.47,-6.255,27.22
423,-1.201,-29.07,-26.6,-24.33,-6.59,27.05
424,-1.035,-28.36,-27.44,-23.73,-7.346,26.88
425,-0.8587,-27.23,-28.62,-22.7,-8.481,26.71
426,-0.6725,-25.72,-30.08,-21.28,-9.931,26.53
427,-0.4773,-23.88,-31.76,-19.53,-11.63,26.35
428,-0.2738,-21.78,-33.59,-17.51,-13.51,26.17
429,-0.06327,-19.49,-35.5,-15.3,-15.5,25.98
430,0.1531,-17.08,-37.44,-12.97,-17.54,25.79
431,0.3739,-14.65,-39.33,-10.6,-19.56,25.61
432,0.5972,-12.26,-41.11,-8.283,-21.48,25.42
433,0.8215,-9.995,-42.71,-6.085,-23.21,25.23
434,1.045,-7.924,-44.07,-4.082,-24.71,25.05
435,1.267,-6.114,-45.14,-2.339,-25.91,24.87
436,1.484,-4.621,-45.87,-0.9167,-26.77,24.69
437,1.696,-3.492,-46.25,0.1374,-27.25,24.51
438,1.9,-2.759,-46.24,0.7898,-27.33,24.34
439,2.095,-2.438,-45.85,1.025,-26.99,24.18
440,2.28,-2.523,-45.07,0.8463,-26.22,24.02
441,2.454,-2.996,-43.91,0.2739,-25.06,23.87
442,2.618,-3.822,-42.42,-0.6577,-23.53,23.73
443,2.772,-4.956,-40.66,-1.903,-21.7,23.59
444,2.916,-6.342,-38.7,-3.406,-19.64,23.47
445,3.052,-7.921,-36.59,-5.107,-17.41,23.36
446,3.178,-9.626,-34.42,-6.938,-15.08,23.25
447,3.298,-11.39,-32.22,-8.834,-12.72,23.16
448,3.412,-13.15,-30.07,-10.73,-10.39,23.08
449,3.521,-14.85,-28.02,-12.55,-8.159,23
450,3.628,-16.42,-26.17,-14.25,-6.113,22.93
451,3.732,-17.8,-24.56,-15.77,-4.317,22.86
452,3.837,-18.94,-23.25,-17.04,-2.829,22.8
453,3.942,-19.8,-22.29,-18.02,-1.69,22.75
454,4.052,-20.33,-21.68,-18.67,-0.9274,22.69
455,4.166,-20.51,-21.44,-18.98,-0.5572,22.64
456,4.288,-20.34,-21.57,-18.92,-0.5857,22.58
457,4.417,-19.82,-22.06,-18.5,-1.008,22.53
458,4.554,-18.97,-22.9,-17.75,-1.805,22.47
459,4.699,-17.82,-24.05,-16.69,-2.938,22.41
460,4.852,-16.42,-25.45,-15.38,-4.355,22.34
461,5.012,-14.83,-27.05,-13.87,-5.995,22.27
462,5.18,-13.1,-28.78,-12.22,-7.794,22.2
463,5.353,-11.31,-30.58,-10.5,-9.693,22.12
464,5.531,-9.517,-32.41,-8.783,-11.64,22.04
465,5.713,-7.788,-34.21,-7.122,-13.56,21.95
466,5.897,-6.181,-35.93,-5.58,-15.41,21.86
467,6.082,-4.752,-37.5,-4.216,-17.12,21.76
468,6.266,-3.555,-38.86,-3.082,-18.63,21.66
469,6.449,-2.635,-39.97,-2.227,-19.88,21.56
470,6.629,-2.032,-40.8,-1.691,-20.84,21.45
471,6.805,-1.774,-41.32,-1.503,-21.48,21.33
472,6.974,-1.875,-41.53,-1.678,-21.79,21.22
473,7.136,-2.337,-41.43,-2.218,-21.77,21.1
474,7.29,-3.148,-41.04,-3.111,-21.43,20.99
475,7.436,-4.284,-40.37,-4.334,-20.8,20.87
476,7.573,-5.711,-39.47,-5.854,-19.9,20.76
477,7.702,-7.386,-38.38,-7.626,-18.79,20.65
478,7.823,-9.258,-37.15,-9.6,-17.52,20.54
479,7.937,-11.27,-35.84,-11.72,-16.15,20.43
480,8.044,-13.36,-34.52,-13.92,-14.74,20.32
481,8.145,-15.48,-33.22,-16.15,-13.35,20.21
482,8.241,-17.56,-32,-18.34,-12.03,20.1
483,8.333,-19.53,-30.9,-20.43,-10.82,19.98
484,8.422,-21.36,-29.98,-22.37,-9.781,19.87
485,8.51,-22.97,-29.27,-24.1,-8.956,19.76
486,8.596,-24.34,-28.82,-25.57,-8.391,19.64
487,8.684,-25.41,-28.65,-26.76,-8.118,19.52
