82,-40.13,66.71,169,-6.637,92.07,-37.53,166,133.9,150.5,60.81
83,-39.39,88.5,151.9,6.357,113.8,-24.72,148.2,116.2,133.6,62.55
84,-38.75,108.3,133.6,21.35,133.4,-9.579,129.9,98.77,116.4,64.06
85,-38.19,126.3,114.2,38.98,151.3,8.506,111.3,81.73,98.81,65.33
86,-37.7,142.4,94.06,59.03,167.1,29.29,92.65,65.07,80.73,66.33
87,-37.31,156.1,73.36,80.47,180.4,51.74,74.01,48.91,62.27,67.04
88,-36.98,166.9,52.39,102.1,190.9,74.62,55.6,33.45,43.8,67.43
89,-36.72,175.2,31.36,122.9,198.8,97.01,37.53,18.78,25.69,67.5
90,-36.51,181.6,10.47,142.7,204.8,118.7,19.76,4.655,8.017,67.26
91,-36.35,187,-10.18,162.1,209.6,140,2.272,-9.311,-9.44,66.73
92,-36.23,191.4,-30.59,181.4,213.6,161.4,-15,-23.33,-26.9,65.93
93,-36.13,194.8,-50.75,200.7,216.4,182.9,-32.03,-37.4,-44.5,64.87
94,-36.05,197,-70.65,219.4,218,203.9,-48.67,-51.35,-62.19,63.56
95,-35.97,198.1,-90.21,237.1,218.6,223.8,-64.75,-64.89,-79.73,61.99
96,-35.89,198.4,-109.3,252.8,218.3,242,-80.2,-77.66,-96.7,60.19
97,-35.8,198.1,-127.9,266.3,217.5,257.8,-95.03,-89.35,-112.8,58.18
98,-35.67,197.5,-145.9,277.1,216.3,271,-109.1,-99.98,-127.9,55.97
99,-35.49,196.7,-162.9,284.9,215,280.9,-122.2,-109.8,-142.2,53.57
100,-35.24,195.8,-178.7,289,213.6,286.9,-134.1,-119.2,-156,50.99
101,-34.91,194.5,-193,288.9,212,288.5,-144.7,-128,-169.2,48.26
102,-34.48,192.9,-205.8,284.2,210,285.2,-153.7,-135.8,-181.5,45.4
103,-33.96,190.5,-216.8,274.6,207.3,276.8,-160.9,-142.2,-192.4,42.42
104,-33.35,186.8,-225.8,260.7,203.5,263.8,-166.2,-146.9,-201.4,39.38
105,-32.64,181.7,-232.8,243.5,198.1,247.3,-169.6,-150.1,-208.6,36.29
106,-31.87,175.4,-237.8,224.4,191.7,228.5,-171.3,-151.7,-214,33.18
107,-31.02,168.8,-240.7,204.5,185,208.6,-171.1,-151.8,-217.7,30.07
108,-30.13,162.7,-241.7,184.2,178.8,188.1,-169.1,-150.5,-219.7,26.96
109,-29.2,157.2,-240.9,163.4,173.3,167,-165.5,-147.5,-219.9,23.86
110,-28.22,151.8,-238.4,141.8,168,145,-160.5,-142.9,-218.2,20.76
111,-27.21,145.9,-234.3,119.4,162,122.1,-154.1,-136.7,-214.7,17.7
112,-26.18,138.7,-228.6,96.5,154.8,98.52,-146.3,-129.2,-209.4,14.68
113,-25.12,130,-221.2,73.35,146.2,74.62,-137.1,-120.7,-202.7,11.73
114,-24.07,119.7,-212.1,50.47,135.9,51,-126.6,-111.3,-194.8,8.88
115,-23.02,107.7,-201.5,28.38,123.9,28.24,-114.9,-101.1,-185.6,6.138
116,-22.01,93.78,-189.4,7.368,110.1,6.677,-102.1,-90.08,-175.2,3.529
117,-21.04,78.07,-176,-12.3,94.33,-13.38,-88.5,-78.13,-163.2,1.085
118,-20.13,60.48,-161.4,-30.33,76.68,-31.64,-74.3,-65.2,-149.7,-1.162
119,-19.28,40.89,-145.7,-46.75,56.98,-48.1,-59.69,-51.41,-134.7,-3.179
120,-18.51,19.43,-129,-61.8,35.37,-63,-44.8,-37.01,-118.6,-4.935
121,-17.82,-3.206,-111.5,-75.57,12.54,-76.37,-29.7,-22.32,-101.6,-6.405
122,-17.22,-25.99,-93.18,-87.85,-10.48,-88.04,-14.4,-7.525,-84.14,-7.568
123,-16.7,-48.18,-74.33,-98.61,-32.94,-97.99,1.132,7.349,-66.23,-8.414
124,-16.24,-69.7,-55.04,-108,-54.75,-106.4,16.97,22.46,-47.89,-8.939
125,-15.83,-90.93,-35.39,-116.2,-76.3,-113.6,33.12,37.98,-29.06,-9.153
126,-15.47,-112.2,-15.43,-123.6,-97.89,-119.8,49.53,53.94,-9.774,-9.072
127,-15.15,-133.3,4.774,-130.3,-119.4,-125.3,66.06,70.13,9.794,-8.719
128,-14.88,-153.8,25.14,-136.4,-140.2,-130,82.54,86.3,29.47,-8.11
129,-14.63,-172.7,45.52,-141.7,-159.5,-134,98.79,102.2,49.11,-7.253
130,-14.42,-189.6,65.76,-146.6,-176.7,-137.3,114.7,117.8,68.62,-6.149
131,-14.2,-204.1,85.69,-151,-191.6,-140.4,130.1,133.1,87.95,-4.799
132,-13.99,-215.9,105.2,-155.2,-203.7,-143.2,145.1,148.1,107,-3.212
133,-13.75,-224.5,124.2,-159,-212.7,-145.8,159.4,162.6,125.7,-1.397
134,-13.5,-229.6,142.5,-162.4,-218,-148.1,173.2,176.4,143.7,0.632
135,-13.21,-230.8,160.1,-165.2,-219.5,-149.9,186,189.2,160.6,2.859
136,-12.87,-227.9,176.6,-167.1,-216.8,-151.1,197.9,200.7,176.3,5.263
137,-12.49,-221.3,192,-167.9,-210.4,-151.2,208.6,210.8,190.5,7.824
138,-12.06,-211.5,205.9,-167.1,-200.6,-150.1,218,219.3,203.2,10.52
139,-11.58,-199,218.2,-164.8,-188.2,-147.7,225.8,226.4,214.4,13.33
140,-11.06,-184.4,228.7,-161.3,-173.7,-144.2,232.1,232.1,224.1,16.23
141,-10.52,-168.4,237.3,-157.3,-157.8,-140.4,236.6,236.4,232.1,19.21
142,-9.955,-151.5,244.1,-153.4,-141,-136.7,239.4,239.1,238.5,22.26
143,-9.372,-133.9,248.9,-149.4,-123.4,-133.1,240.5,240,242.9,25.36
144,-8.779,-115.7,252,-145,-105.1,-129.1,240,239.2,245.5,28.51
145,-8.165,-96.71,253.5,-139.4,-86.18,-124,238.2,236.7,246.3,31.69
146,-7.551,-77.16,253.4,-132.1,-66.63,-117.2,235,233,245.5,34.87
147,-6.937,-57.35,251.7,-122.9,-46.83,-108.5,230.7,228.1,243.3,38.04
148,-6.344,-37.78,248.4,-111.9,-27.28,-98.06,225,221.9,239.7,41.17
149,-5.771,-18.94,243.4,-99.31,-8.484,-85.83,218,214.6,234.4,44.22
150,-5.218,-1.117,236.8,-85.1,9.269,-71.89,209.8,206,227.5,47.17
151,-4.717,15.56,228.4,-69.22,25.85,-56.15,200.5,196.3,219,50.01
152,-4.246,31.04,218.5,-51.66,41.2,-38.58,189.9,185.7,209.1,52.71
153,-3.837,45.32,207,-32.68,55.3,-19.41,178.3,174.5,198,55.24
154,-3.479,58.47,194,-12.77,68.24,0.8931,165.7,162.8,185.8,57.57
155,-3.182,70.59,179.6,7.517,80.1,21.8,152.2,150.6,172.5,59.66
156,-2.947,81.68,164,27.75,90.89,42.84,137.8,137.7,158.2,61.51
157,-2.752,91.65,147.3,47.63,100.5,63.67,122.7,124,142.8,63.07
158,-2.599,100.4,129.7,67.08,109,84.2,106.9,109.4,126.3,64.36
159,-2.476,108.1,111.3,86.2,116.3,104.5,90.37,93.93,108.8,65.36
160,-2.374,115,92.13,105,122.8,124.6,73.21,77.95,90.63,66.07
161,-2.292,121.4,72.26,123.2,128.8,144.2,55.5,61.66,71.92,66.49
162,-2.225,127.4,51.75,140.4,134.4,162.8,37.35,45.22,52.82,66.65
163,-2.164,133.1,30.7,155.9,139.7,179.8,18.91,28.67,33.34,66.56
164,-2.103,138.5,9.259,169.4,144.6,194.8,0.3141,12.04,13.53,66.2
165,-2.031,143.5,-12.39,180.5,149.3,207.4,-18.31,-4.644,-6.508,65.6
166,-1.929,148.3,-34.04,189,153.6,217.3,-36.83,-21.24,-26.58,64.73
167,-1.796,152.7,-55.52,194.6,157.6,224.2,-55.09,-37.57,-46.47,63.61
168,-1.627,156.8,-76.64,197.1,161.4,228,-72.95,-53.44,-65.96,62.24
169,-1.407,160.3,-97.27,196.6,164.5,228.5,-90.24,-68.73,-84.92,60.62
170,-1.131,162.9,-117.2,193.1,166.9,225.9,-106.8,-83.39,-103.3,58.78
171,-0.798,164.4,-136.3,187,168.2,220.5,-122.5,-97.38,-121,56.71
172,-0.4041,164.7,-154.3,178.5,168.2,212.5,-137.1,-110.6,-137.8,54.44
173,0.05126,163.8,-171.1,168.1,167.1,202.4,-150.5,-122.9,-153.6,51.97
174,0.5577,162.1,-186.5,156.2,165.3,190.5,-162.7,-134,-168.1,49.33
175,1.105,159.9,-200.5,143,163,177.3,-173.6,-143.7,-181.1,46.51
176,1.693,157.3,-213,129,160.3,163.2,-183.1,-151.9,-192.5,43.55
177,2.312,154.2,-224,114.5,157.2,148.3,-191.2,-158.9,-202.4,40.45
178,2.962,150.4,-233.4,99.42,153.2,132.8,-197.8,-164.7,-210.9,37.24
179,3.638,145.2,-241.2,83.91,148,116.8,-203.1,-169.5,-218.3,33.92
180,4.323,138.3,-247.4,68.04,141.1,100.4,-206.9,-173.4,-224.3,30.52
181,5.024,129.5,-252,52.03,132.3,83.77,-209.4,-176.2,-229.1,27.07
182,5.72,118.8,-255,36.21,121.6,67.36,-210.6,-177.9,-232.3,23.6
183,6.415,106.4,-256.4,20.91,109.1,51.49,-210.6,-178.4,-234.1,20.12
184,7.091,92.26,-256.3,6.343,94.95,36.38,-209.4,-177.7,-234.3,16.66
185,7.735,76.62,-254.5,-7.487,79.26,22.07,-207,-176.1,-233.1,13.26
186,8.349,59.57,-251.2,-20.66,62.14,8.507,-203.5,-173.5,-230.6,9.922
187,8.922,41.32,-246.3,-33.29,43.79,-4.386,-199,-169.9,-226.7,6.686
188,9.444,22.16,-239.9,-45.42,24.51,-16.64,-193.4,-165.4,-221.3,3.578
189,9.925,2.45,-232.2,-56.99,4.658,-28.21,-186.8,-159.8,-214.6,0.6249
190,10.34,-17.48,-223,-67.91,-15.44,-39.02,-179.2,-153.2,-206.5,-2.145
191,10.71,-37.38,-212.5,-78.11,-35.53,-49.02,-170.4,-145.7,-197.2,-4.715
192,11.04,-57.12,-200.8,-87.63,-55.46,-58.23,-160.6,-137.1,-186.7,-7.071
193,11.33,-76.59,-187.9,-96.58,-75.15,-66.79,-149.8,-127.7,-175.2,-9.21
194,11.57,-95.67,-173.9,-105.2,-94.45,-74.91,-138.1,-117.4,-162.7,-11.13
195,11.8,-114.1,-158.9,-113.6,-113.1,-82.79,-125.7,-106.2,-149.1,-12.83
196,11.98,-131.5,-143.2,-122,-130.7,-90.57,-112.7,-94.26,-134.5,-14.31
197,12.16,-147.4,-126.8,-130.3,-146.9,-98.25,-99.31,-81.55,-119,-15.56
198,12.32,-161.5,-109.9,-138.4,-161.2,-105.8,-85.55,-68.29,-102.8,-16.59
199,12.46,-173.3,-92.5,-146.3,-173.2,-113.2,-71.54,-54.68,-85.99,-17.4
200,12.61,-182.7,-74.83,-153.9,-182.8,-120.3,-57.37,-40.92,-68.91,-17.98
201,12.74,-189.6,-56.99,-161.1,-189.9,-127,-43.11,-27.13,-51.72,-18.33
202,12.89,-193.9,-39.1,-167.7,-194.4,-133.2,-28.88,-13.41,-34.5,-18.46
203,13.06,-195.7,-21.29,-173.5,-196.3,-138.7,-14.79,0.2125,-17.32,-18.35
204,13.25,-195,-3.704,-178.3,-195.8,-143.3,-0.9568,13.63,-0.2753,-18.02
205,13.45,-192.1,13.52,-182,-193,-147,12.5,26.7,16.47,-17.48
206,13.7,-187,30.22,-184.5,-188,-149.6,25.44,39.24,32.72,-16.74
207,13.96,-180.1,46.24,-185.9,-181.2,-151.3,37.73,51.08,48.26,-15.8
208,14.23,-171.8,61.44,-186.4,-172.9,-152.1,49.27,62.12,62.94,-14.66
209,14.53,-162.2,75.7,-186.2,-163.4,-152.4,59.97,72.31,76.71,-13.33
210,14.84,-151.8,89,-185.3,-153,-152,69.81,81.64,89.53,-11.82
211,15.15,-140.8,101.3,-183.5,-141.9,-150.7,78.78,90.08,101.4,-10.15
212,15.48,-129.1,112.6,-180.4,-130.3,-148.3,86.88,97.57,112.2,-8.315
213,15.8,-117,122.8,-175.7,-118.2,-144.3,94.12,104.1,121.9,-6.353
214,16.12,-104.6,132,-169.3,-105.7,-138.5,100.5,109.5,130.4,-4.281
215,16.42,-92.02,140.1,-161,-93.18,-130.9,106.1,113.9,137.6,-2.119
216,16.72,-79.55,147,-151,-80.73,-121.5,110.7,117.2,143.5,0.1114
217,17,-67.36,152.8,-139.3,-68.56,-110.4,114.5,119.8,148.2,2.39
218,17.25,-55.53,157.3,-126.2,-56.76,-97.77,117.3,121.5,151.8,4.694
219,17.48,-44.11,160.5,-111.8,-45.41,-83.79,119.2,122.4,154.2,7.005
220,17.68,-33.11,162.4,-96.3,-34.49,-68.64,120.1,122.4,155.4,9.302
221,17.83,-22.5,162.9,-79.95,-23.99,-52.48,120,121.6,155.3,11.57
222,17.96,-12.26,162.1,-62.94,-13.88,-35.53,118.9,119.7,153.8,13.78
223,18.04,-2.39,160,-45.49,-4.171,-18.03,116.8,117,151.1,15.92
224,18.09,7.077,156.7,-27.83,5.114,-0.2118,113.8,113.3,147.2,17.96
225,18.1,16.1,152.1,-10.22,13.93,17.68,109.7,108.8,142.2,19.89
226,18.09,24.68,146.3,7.163,22.29,35.45,104.6,103.4,136.2,21.69
227,18.05,32.91,139.2,24.16,30.28,52.93,98.47,97.21,129,23.35
228,17.99,40.96,130.9,40.6,38.09,69.95,91.25,90.09,120.7,24.87
229,17.92,49.03,121.4,56.28,45.89,86.24,83.08,82.17,111.5,26.24
230,17.83,57.2,110.9,70.88,53.8,101.5,74.04,73.59,101.2,27.45
231,17.75,65.47,99.34,84.07,61.81,115.4,64.25,64.51,90.32,28.51
232,17.67,73.72,86.95,95.53,69.79,127.5,53.82,55.1,78.85,29.4
233,17.59,81.82,73.84,105.1,77.63,137.7,42.84,45.43,66.92,30.13
234,17.52,89.64,60.12,112.6,85.2,145.9,31.42,35.49,54.58,30.68
235,17.48,97.08,45.92,118.1,92.4,152,19.66,25.28,41.83,31.05
236,17.45,104,31.4,121.7,99.1,156.1,7.681,14.83,28.74,31.24
237,17.46,110.3,16.66,123.3,105.2,158.1,-4.411,4.236,15.43,31.24
238,17.5,115.8,1.832,123.2,110.5,158.2,-16.51,-6.337,2.078,31.06
239,17.58,120.5,-12.97,121.3,115,156.5,-28.51,-16.74,-11.14,30.7
240,17.7,124.3,-27.64,117.8,118.7,153.1,-40.34,-26.86,-24.1,30.15
241,17.85,127.3,-42.06,113.1,121.5,148.3,-51.9,-36.69,-36.76,29.41
242,18.04,129.4,-56.11,107.2,123.6,142.2,-63.1,-46.23,-49.1,28.51
243,18.26,130.8,-69.66,100.5,124.9,135.3,-73.84,-55.48,-61.09,27.42
244,18.51,131.3,-82.6,93.21,125.3,127.6,-84.02,-64.4,-72.66,26.17
245,18.79,130.9,-94.84,85.42,124.8,119.3,-93.56,-72.91,-83.7,24.75
246,19.09,129.1,-106.3,77.26,123,110.6,-102.4,-80.94,-94.15,23.17
247,19.4,125.9,-117,68.79,119.7,101.6,-110.6,-88.46,-104,21.45
248,19.72,120.9,-126.8,60.1,114.8,92.27,-118,-95.51,-113.1,19.61
249,20.05,114.3,-135.6,51.3,108.1,82.83,-124.7,-102.2,-121.7,17.66
250,20.39,106,-143.5,42.48,99.79,73.36,-130.7,-108.4,-129.6,15.62
251,20.72,96.27,-150.4,33.74,90.04,63.96,-135.9,-114.1,-136.8,13.52
252,21.04,85.22,-156.2,25.12,78.97,54.72,-140.4,-119.3,-143.1,11.36
253,21.34,72.99,-161,16.64,66.71,45.65,-144.1,-123.7,-148.5,9.155
254,21.63,59.72,-164.8,8.274,53.39,36.77,-147.1,-127.4,-152.8,6.933
255,21.89,45.56,-167.5,0.01174,39.18,28.06,-149.3,-130.5,-156.2,4.705
256,22.12,30.71,-169.1,-8.168,24.26,19.49,-150.7,-132.8,-158.6,2.488
257,22.33,15.36,-169.7,-16.27,8.833,11.06,-151.3,-134.5,-160.2,0.2976
258,22.49,-0.2989,-169.1,-24.29,-6.913,2.806,-151.1,-135.5,-160.8,-1.851
259,22.63,-16.07,-167.5,-32.21,-22.78,-5.271,-150.1,-135.7,-160.4,-3.946
260,22.75,-31.76,-164.9,-40.05,-38.58,-13.2,-148.2,-135,-158.9,-5.974
261,22.84,-47.16,-161.4,-47.91,-54.11,-21.09,-145.5,-133.3,-156.3,-7.925
262,22.9,-62.06,-156.9,-55.91,-69.13,-29.07,-142.1,-130.7,-152.6,-9.791
263,22.95,-76.23,-151.5,-64.16,-83.43,-37.28,-138,-127.2,-147.8,-11.56
264,22.98,-89.45,-145.3,-72.67,-96.77,-45.73,-133.3,-123.1,-142.2,-13.24
265,22.99,-101.5,-138.3,-81.36,-108.9,-54.35,-128.1,-118.2,-135.7,-14.8
266,23,-112.1,-130.7,-90.08,-119.7,-63,-122.4,-112.8,-128.4,-16.25
267,22.99,-121.2,-122.6,-98.65,-128.9,-71.5,-116.3,-106.7,-120.3,-17.57
268,22.98,-128.6,-113.9,-106.9,-136.4,-79.75,-109.8,-100.2,-111.6,-18.77
269,22.98,-134.4,-104.9,-114.8,-142.3,-87.66,-103.1,-93.23,-102.4,-19.82
270,22.97,-138.6,-95.48,-122.2,-146.5,-95.13,-96.09,-85.99,-92.73,-20.74
271,22.97,-141.1,-85.79,-129,-149.2,-102.1,-88.89,-78.61,-82.84,-21.51
272,22.98,-142.1,-75.91,-135.1,-150.2,-108.4,-81.55,-71.13,-72.78,-22.15
273,23.01,-141.7,-65.9,-140.3,-149.9,-113.9,-74.14,-63.6,-62.58,-22.63
274,23.04,-140,-55.86,-144.8,-148.2,-118.7,-66.73,-56.02,-52.29,-22.97
275,23.09,-137.1,-45.84,-148.4,-145.3,-122.8,-59.36,-48.46,-41.97,-23.16
276,23.15,-133.3,-35.92,-151.2,-141.5,-126.1,-52.06,-41.01,-31.76,-23.2
277,23.23,-128.7,-26.12,-153.1,-136.9,-128.5,-44.86,-33.79,-21.79,-23.1
278,23.31,-123.6,-16.49,-153.9,-131.7,-130,-37.76,-26.91,-12.18,-22.84
279,23.39,-118,-7.058,-153.6,-126.1,-130.4,-30.81,-20.44,-3.003,-22.45
280,23.47,-112,2.121,-152,-120.2,-129.5,-24.02,-14.36,5.713,-21.92
281,23.55,-105.8,11,-148.9,-113.9,-127,-17.43,-8.646,13.97,-21.27
282,23.64,-99.39,19.52,-144.2,-107.5,-123.1,-11.07,-3.276,21.76,-20.51
283,23.71,-92.75,27.62,-138.1,-100.8,-117.7,-4.976,1.727,29.01,-19.65
284,23.76,-85.99,35.23,-130.6,-94.01,-110.9,0.8066,6.311,35.65,-18.71
285,23.81,-79.17,42.28,-121.8,-87.18,-102.8,6.233,10.42,41.61,-17.7
286,23.83,-72.38,48.72,-112,-80.38,-93.5,11.26,14.05,46.85,-16.63
287,23.84,-65.62,54.51,-101.1,-73.63,-83.21,15.84,17.19,51.37,-15.51
288,23.83,-58.9,59.6,-89.49,-66.93,-72.03,19.96,19.9,55.21,-14.35
289,23.79,-52.18,63.97,-77.15,-60.25,-60.09,23.58,22.18,58.39,-13.17
290,23.73,-45.44,67.6,-64.29,-53.56,-47.54,26.69,24.01,60.87,-11.98
291,23.65,-38.69,70.47,-51.05,-46.87,-34.53,29.24,25.34,62.63,-10.78
292,23.53,-31.93,72.55,-37.64,-40.19,-21.26,31.18,26.11,63.62,-9.597
293,23.4,-25.15,73.8,-24.24,-33.5,-7.906,32.47,26.31,63.86,-8.429
294,23.25,-18.29,74.2,-11.03,-26.75,5.322,33.07,25.99,63.37,-7.287
295,23.07,-11.26,73.72,1.788,-19.84,18.23,32.96,25.21,62.24,-6.179
296,22.89,-3.99,72.36,14.05,-12.69,30.62,32.14,24.02,60.51,-5.111
297,22.69,3.582,70.12,25.6,-5.254,42.34,30.62,22.46,58.22,-4.09
298,22.5,11.43,67.05,36.26,2.457,53.2,28.45,20.53,55.36,-3.122
299,22.3,19.46,63.19,45.89,10.35,63.06,25.68,18.23,51.95,-2.214
300,22.09,27.54,58.61,54.37,18.3,71.77,22.38,15.58,48.01,-1.373
301,21.89,35.55,53.41,61.61,26.17,79.23,18.61,12.64,43.62,-0.6061
302,21.7,43.36,47.67,67.56,33.85,85.37,14.45,9.481,38.87,0.07957
303,21.52,50.89,41.46,72.21,41.25,90.19,9.946,6.163,33.85,0.6777
304,21.35,58.04,34.86,75.62,48.29,93.71,5.165,2.708,28.59,1.184
