it,2,8,9,4,10,11,5,12,13,7,14,15
47,27.3,-37.68,-26.88,-12.11,-36.41,-24.92,-28.6,-29.59,-30.08,-19.23,-13.15,-0.2173
48,27.46,-19.78,-25.04,-9.972,-18.68,-62.11,-11.15,-11.75,-66.74,-55.91,-48.89,-3.223
49,27.57,-4.564,-22.7,-7.388,-7.216,-87.64,3.559,-0.3409,-88.19,-78.74,-73.94,-9.509
50,27.59,-1.846,-24.81,-9.288,-5.317,-89.57,5.769,1.535,-86.01,-78.5,-75.92,-16.56
51,27.54,-11.94,-29.33,-13.65,-13.85,-68.79,-4.851,-6.808,-61.08,-55.11,-55.05,-21.48
52,27.43,-27.32,-32.87,-17.08,-31.55,-37.38,-20.84,-24.04,-25.27,-19.66,-22.81,-22.48
53,27.25,-41.98,-32.74,-16.88,-48.59,-9.341,-36.16,-40.67,3.202,9.789,6.183,-19.58
54,26.96,-50.55,-29.44,-13.53,-55.95,2.115,-45.44,-47.87,10.52,18.98,18.39,-14.67
55,26.59,-46.96,-27.73,-11.8,-52.72,-9.083,-42.63,-44.78,-5.347,4.977,7.509,-10.47
56,26.16,-32.7,-28.97,-13.06,-41.12,-37.12,-29.22,-33.4,-36.56,-25.2,-20.37,-9.289
57,25.66,-16.29,-32.48,-16.6,-25.55,-68.36,-13.63,-17.87,-68.56,-57.48,-51.15,-11.86
58,25.11,-4.179,-35.03,-19.23,-14.53,-88.7,-2.305,-6.696,-85.44,-75.83,-71.01,-17.15
59,24.53,-0.9844,-34.48,-18.81,-14.47,-89.06,0.1022,-6.376,-79.8,-72.11,-71.1,-22.81
60,23.9,-9.176,-32.84,-17.33,-23.64,-68.71,-8.847,-15.38,-55.6,-49.39,-51.02,-26.37
61,23.24,-24.4,-31.97,-16.65,-37.73,-38.23,-24.83,-29.41,-24.37,-18.57,-21.14,-26.39
62,22.53,-37.4,-33.18,-18.08,-51.43,-12.9,-38.63,-43.07,-0.1422,6.464,3.868,-23.11
63,21.79,-42.46,-34.86,-19.99,-57.89,-3.94,-44.52,-49.5,5.531,13.69,12.94,-18.25
64,21,-37.92,-34.9,-20.3,-53.53,-14.81,-40.82,-45.1,-9.502,0.1169,2.539,-14.21
65,20.16,-25.04,-33.53,-19.19,-41.84,-40.13,-28.74,-33.5,-37,-26.75,-22.52,-12.91
66,19.31,-9.711,-31.92,-17.88,-28.6,-66.98,-14.21,-20.44,-63.73,-54.02,-49.61,-14.94
67,18.44,0.1383,-32.16,-18.43,-19.23,-82.16,-5.093,-11.24,-77.29,-69.07,-65.38,-19.26
68,17.57,1.023,-33.95,-20.56,-18.55,-79.11,-4.889,-10.6,-70.75,-64.35,-63,-23.74
69,16.7,-6.311,-35.37,-22.36,-27.27,-59.74,-12.88,-19.2,-47.34,-42.3,-44.08,-26.21
70,15.82,-18.73,-35.12,-22.5,-40.21,-32.64,-25.92,-32,-18.78,-14.12,-17.29,-25.49
71,14.93,-30.13,-33.13,-20.91,-50.97,-10.48,-37.93,-42.74,1.729,7.044,4.541,-21.92
72,14.04,-34.19,-31.35,-19.53,-55.2,-3.459,-42.6,-47.15,5.406,11.97,11.15,-17.15
73,13.13,-29.12,-30.95,-19.54,-50.66,-13.74,-38.15,-42.89,-8.936,-1.224,0.4591,-13.35
74,12.22,-17.67,-31.71,-20.71,-39.26,-35.68,-27.26,-31.74,-33.74,-25.64,-21.74,-12.1
75,11.32,-4.529,-32.46,-21.88,-26.92,-58.59,-14.64,-19.59,-56.25,-48.81,-44.86,-13.76
76,10.43,4.291,-32.05,-21.9,-19.42,-70.99,-6.277,-12.2,-65.79,-59.82,-57.64,-17.3
77,9.556,4.428,-31.02,-21.31,-19.37,-66.46,-6.525,-12.25,-58.17,-53.88,-53.77,-20.8
78,8.707,-3.454,-30.24,-20.98,-26.68,-47.43,-14.75,-19.66,-36.75,-33.69,-35.61,-22.42
79,7.878,-14.77,-30.19,-21.39,-37.83,-22.94,-26.38,-30.93,-11.42,-8.68,-11.9,-21.24
80,7.07,-24.22,-30.37,-22.02,-46.89,-3.941,-36.13,-40.11,5.936,9.272,6.606,-17.65
81,6.272,-27.28,-29.81,-21.91,-49.32,1.174,-39.47,-42.71,7.884,12.29,11.5,-13.17
82,5.484,-22.16,-28.51,-21.05,-44.29,-9.284,-34.62,-37.93,-5.512,-0.1985,0.8748,-9.678
83,4.706,-11.52,-27.15,-20.12,-33.9,-29.17,-24.2,-27.87,-27.37,-21.86,-19.35,-8.552
84,3.959,-0.5493,-26.66,-20.07,-22.67,-48.36,-13.4,-16.98,-46.82,-42.01,-39.07,-10
85,3.243,6.098,-27.11,-20.95,-15.93,-57.65,-6.858,-10.52,-54.02,-50.58,-48.98,-13.02
86,2.557,5.641,-27.6,-21.87,-16.5,-52.4,-7.37,-11.24,-45.54,-43.6,-44.33,-15.87
87,1.913,-1.697,-27.33,-22.03,-23.31,-34.79,-14.72,-18.14,-25.59,-24.7,-27.26,-16.93
88,1.299,-12.07,-26.15,-21.28,-32.75,-13.06,-25.07,-27.71,-3.311,-2.649,-6.063,-15.5
89,0.7055,-20.24,-24.77,-20.31,-40.17,2.866,-33.22,-35.35,11.19,12.41,9.384,-12.04
90,0.1325,-22.48,-23.91,-19.85,-41.58,6.312,-35.41,-37.06,11.54,13.71,12.44,-7.968
91,-0.42,-17.79,-23.62,-19.95,-36.13,-3.701,-30.67,-31.94,-1.552,1.387,2.179,-4.934
92,-0.9418,-8.261,-23.51,-20.21,-26.42,-21.81,-21.05,-22.56,-21.01,-17.96,-16.11,-4.069
93,-1.443,1.44,-23.08,-20.14,-16.71,-38.68,-11.22,-13.13,-37.29,-34.92,-33.21,-5.457
94,-1.904,6.634,-22.43,-19.85,-11.06,-45.84,-5.84,-7.731,-42.51,-41.38,-40.8,-8.12
95,-2.333,5.201,-21.92,-19.69,-11.82,-39.92,-7.046,-8.708,-33.96,-34.15,-35.46,-10.51
96,-2.722,-1.892,-21.68,-19.8,-18.15,-23.63,-13.89,-15.22,-15.68,-16.72,-19.74,-11.25
97,-3.08,-11.25,-21.49,-19.94,-26.44,-4.443,-22.98,-23.67,3.733,2.587,-0.9801,-9.785
98,-3.408,-18.32,-20.9,-19.68,-32.42,8.803,-29.78,-29.85,15.57,15,12.03,-6.604
99,-3.725,-19.74,-19.88,-18.96,-33.08,10.39,-30.93,-30.75,14.81,15.11,13.51,-3.01
100,-4.022,-15.11,-18.81,-18.18,-27.78,0.3923,-26.02,-25.76,2.316,3.287,3.398,-0.4677
101,-4.288,-6.784,-18.19,-17.83,-18.78,-15.88,-17.4,-17.11,-15.36,-14.32,-13.05,0.08382
102,-4.533,1.372,-18.14,-18.04,-10.21,-30.4,-8.918,-8.839,-29.33,-28.92,-27.81,-1.342
103,-4.748,5.475,-18.3,-18.44,-5.715,-35.97,-4.453,-4.562,-32.88,-33.55,-33.67,-3.805
104,-4.932,3.61,-18.18,-18.57,-6.882,-29.85,-5.933,-5.88,-24.34,-26.12,-27.86,-5.902
105,-5.086,-3.155,-17.61,-18.24,-12.76,-14.99,-12.3,-11.88,-7.71,-10.15,-13.32,-6.452
106,-5.219,-11.52,-16.79,-17.65,-20.13,1.715,-20.26,-19.4,9.209,6.78,3.089,-5.043
107,-5.331,-17.59,-16.07,-17.14,-25.1,12.68,-25.94,-24.56,18.64,16.81,13.86,-2.202
108,-5.423,-18.55,-15.57,-16.83,-25.09,13.06,-26.52,-24.79,16.66,15.66,14.18,0.8794
109,-5.505,-14.03,-15.19,-16.62,-20,3.164,-21.63,-19.94,4.759,4.373,4.307,2.918
110,-5.577,-6.431,-14.79,-16.39,-11.97,-11.76,-13.65,-12.17,-11.06,-11.39,-10.6,3.146
111,-5.618,0.5422,-14.4,-16.15,-4.56,-24.33,-6.278,-4.974,-23.03,-23.92,-23.25,1.656
112,-5.648,3.63,-14.14,-16.04,-0.9988,-28.49,-2.773,-1.59,-25.35,-27.17,-27.63,-0.6587
113,-5.648,1.436,-14.03,-16.07,-2.569,-22.27,-4.535,-3.286,-17.01,-19.74,-21.68,-2.546
114,-5.638,-4.932,-13.93,-16.09,-8.091,-8.644,-10.47,-8.895,-2.036,-5.25,-8.285,-2.992
115,-5.608,-12.36,-13.57,-15.86,-14.64,5.894,-17.49,-15.52,12.58,9.484,6.125,-1.698
116,-5.567,-17.37,-12.91,-15.31,-18.85,14.68,-22.1,-19.84,20.1,17.63,14.89,0.7975
117,-5.515,-17.75,-12.15,-14.65,-18.49,13.96,-22.1,-19.65,17.26,15.58,14.21,3.4
118,-5.464,-13.45,-11.6,-14.18,-13.63,4.428,-17.43,-14.99,5.85,4.728,4.73,4.983
119,-5.403,-6.618,-11.4,-14.04,-6.461,-9.083,-10.24,-8.016,-8.379,-9.448,-8.757,4.921
120,-5.331,-0.5882,-11.41,-14.13,-0.1742,-19.93,-3.833,-1.88,-18.56,-20.11,-19.63,3.37
121,-5.249,1.781,-11.42,-14.19,2.524,-22.93,-1.09,0.7261,-19.86,-22.21,-22.72,1.183
122,-5.147,-0.5486,-11.24,-14.06,0.6363,-16.76,-3.039,-1.208,-11.77,-14.85,-16.7,-0.5216
123,-5.035,-6.4,-10.87,-13.75,-4.615,-4.407,-8.519,-6.488,1.746,-1.682,-4.493,-0.8843
124,-4.922,-12.97,-10.45,-13.37,-10.45,8.285,-14.73,-12.37,14.26,11.03,8.104,0.2914
125,-4.809,-17.13,-10.03,-12.99,-13.95,15.39,-18.56,-15.93,20.03,17.43,15.21,2.467
126,-4.687,-16.99,-9.644,-12.62,-13.35,13.8,-18.12,-15.43,16.59,14.74,13.72,4.642
127,-4.574,-12.76,-9.282,-12.27,-8.839,4.622,-13.61,-11.03,5.832,4.495,4.658,5.836
128,-4.451,-6.57,-8.993,-11.99,-2.481,-7.561,-7.128,-4.789,-6.907,-8.201,-7.445,5.548
129,-4.339,-1.358,-8.854,-11.85,2.822,-16.85,-1.634,0.4277,-15.5,-17.23,-16.74,3.981
130,-4.206,0.425,-8.85,-11.85,4.764,-18.83,0.4293,2.328,-15.98,-18.38,-18.82,1.933
131,-4.073,-1.979,-8.857,-11.86,2.66,-12.7,-1.693,0.2263,-8.243,-11.25,-12.8,0.4048
132,-3.94,-7.306,-8.718,-11.71,-2.278,-1.495,-6.752,-4.686,3.912,0.6852,-1.684,0.1218
133,-3.796,-12.98,-8.353,-11.34,-7.515,9.463,-12.18,-9.903,14.67,11.7,9.247,1.199
134,-3.663,-16.32,-7.865,-10.84,-10.44,15.1,-15.3,-12.84,19.02,16.66,14.92,3.103
135,-3.541,-15.79,-7.416,-10.37,-9.617,12.93,-14.57,-12.07,15.12,13.46,12.85,4.923
136,-3.418,-11.7,-7.147,-10.07,-5.434,4.233,-10.3,-7.958,5.055,3.844,4.25,5.805
137,-3.295,-6.072,-7.059,-9.955,0.1757,-6.669,-4.496,-2.409,-6.276,-7.463,-6.58,5.356
138,-3.183,-1.554,-7.054,-9.918,4.628,-14.55,0.1963,2.016,-13.46,-15.04,-14.44,3.817
139,-3.06,-0.218,-7.034,-9.866,5.944,-15.71,1.707,3.345,-13.2,-15.37,-15.66,1.933
140,-2.937,-2.586,-6.928,-9.73,3.683,-9.72,-0.4971,1.127,-5.811,-8.469,-9.768,0.5913
141,-2.814,-7.423,-6.735,-9.506,-0.912,0.4638,-5.178,-3.413,5.068,2.268,0.3302,0.3986
142,-2.691,-12.33,-6.466,-9.204,-5.547,9.958,-9.949,-8.004,14.25,11.73,9.795,1.402
143,-2.579,-14.95,-6.139,-8.841,-7.958,14.35,-12.46,-10.4,17.44,15.51,14.24,3.081
144,-2.477,-14.07,-5.806,-8.467,-6.984,11.76,-11.48,-9.434,13.3,11.99,11.74,4.611
145,-2.384,-10.14,-5.531,-8.148,-3.108,3.587,-7.476,-5.585,3.969,3.047,3.672,5.256
146,-2.292,-5.039,-5.384,-7.955,1.835,-6.123,-2.299,-0.6667,-6.024,-6.95,-5.981,4.712
147,-2.2,-1.143,-5.368,-7.895,5.556,-12.72,1.668,3.056,-11.96,-13.25,-12.59,3.242
148,-2.108,-0.204,-5.407,-7.891,6.389,-13.15,2.684,3.926,-11.13,-12.94,-13.08,1.54
149,-2.026,-2.515,-5.385,-7.829,4.062,-7.343,0.4425,1.667,-4.095,-6.315,-7.359,0.3896
150,-1.934,-6.852,-5.217,-7.622,-0.189,1.847,-3.837,-2.508,5.663,3.357,1.764,0.2949
151,-1.852,-11.06,-4.915,-7.281,-4.262,10.04,-8.003,-6.519,13.48,11.46,9.933,1.247
152,-1.781,-13.09,-4.569,-6.893,-6.2,13.41,-10.01,-8.425,15.71,14.24,13.34,2.746
153,-1.709,-11.97,-4.275,-6.555,-5.098,10.53,-8.873,-7.319,11.46,10.53,10.54,4.044
154,-1.648,-8.227,-4.096,-6.33,-1.507,2.949,-5.137,-3.738,2.877,2.266,3.035,4.511
155,-1.597,-3.63,-4.021,-6.209,2.853,-5.636,-0.5434,0.6214,-5.879,-6.526,-5.506,3.919
156,-1.545,-0.2894,-4.004,-6.149,5.948,-11.12,2.8,3.738,-10.68,-11.68,-11,2.549
157,-1.494,0.3267,-3.987,-6.092,6.391,-10.97,3.419,4.232,-9.379,-10.84,-10.92,1.039
158,-1.443,-1.926,-3.926,-5.993,4.075,-5.366,1.168,1.988,-2.737,-4.545,-5.407,0.07942
159,-1.392,-5.833,-3.779,-5.811,0.1899,2.92,-2.745,-1.82,5.981,4.125,2.808,0.08256
160,-1.341,-9.437,-3.546,-5.541,-3.36,9.95,-6.366,-5.306,12.61,11.03,9.815,0.9971
161,-1.31,-10.96,-3.255,-5.214,-4.879,12.47,-7.928,-6.788,14.07,12.98,12.36,2.345
162,-1.269,-9.672,-2.981,-4.902,-3.676,9.418,-6.68,-5.573,9.817,9.203,9.381,3.456
163,-1.249,-6.159,-2.792,-4.673,-0.3578,2.412,-3.217,-2.256,1.986,1.625,2.434,3.789
164,-1.228,-2.06,-2.713,-4.555,3.487,-5.128,0.8339,1.594,-5.644,-6.071,-5.084,3.185
165,-1.198,0.76,-2.723,-4.529,6.057,-9.618,3.615,4.19,-9.476,-10.24,-9.603,1.929
166,-1.177,1.094,-2.736,-4.509,6.198,-8.994,3.91,4.385,-7.803,-8.985,-9.051,0.609
167,-1.157,-1.085,-2.681,-4.424,3.932,-3.656,1.697,2.19,-1.556,-3.036,-3.796,-0.1718
168,-1.136,-4.599,-2.518,-4.233,0.411,3.785,-1.86,-1.26,6.208,4.706,3.578,-0.07884
169,-1.116,-7.685,-2.277,-3.964,-2.654,9.788,-4.995,-4.268,11.79,10.56,9.557,0.8026
170,-1.095,-8.817,-2.02,-3.677,-3.806,11.59,-6.188,-5.388,12.62,11.82,11.38,2.019
171,-1.095,-7.435,-1.797,-3.424,-2.531,8.466,-4.874,-4.102,8.433,8.038,8.306,2.972
172,-1.085,-4.174,-1.653,-3.25,0.53,2.034,-1.683,-1.042,1.326,1.126,1.92,3.204
173,-1.085,-0.5491,-1.588,-3.154,3.909,-4.568,1.881,2.345,-5.275,-5.568,-4.669,2.607
174,-1.075,1.805,-1.584,-3.123,6.028,-8.201,4.177,4.489,-8.271,-8.882,-8.338,1.469
175,-1.075,1.882,-1.584,-3.097,5.938,-7.209,4.203,4.447,-6.335,-7.327,-7.419,0.3259
176,-1.065,-0.2232,-1.534,-3.026,3.756,-2.158,2.05,2.328,-0.5023,-1.747,-2.45,-0.2956
177,-1.054,-3.39,-1.399,-2.869,0.5825,4.492,-1.169,-0.783,6.382,5.135,4.139,-0.1287
178,-1.054,-6.029,-1.186,-2.635,-2.045,9.585,-3.867,-3.362,11.05,10.06,9.213,0.7162
179,-1.054,-6.844,-0.9501,-2.377,-2.884,10.78,-4.747,-4.177,11.37,10.76,10.43,1.813
180,-1.054,-5.43,-0.7498,-2.153,-1.568,7.644,-3.4,-2.856,7.297,7.033,7.332,2.629
181,-1.054,-2.442,-0.6348,-2.014,1.244,1.772,-0.478,-0.04516,0.87,0.7511,1.494,2.777
182,-1.065,0.741,-0.6012,-1.957,4.206,-3.979,2.639,2.922,-4.818,-5.047,-4.254,2.196
183,-1.065,2.668,-0.61,-1.944,5.934,-6.883,4.514,4.672,-7.103,-7.633,-7.193,1.17
184,-1.065,2.531,-0.6099,-1.925,5.66,-5.623,4.329,4.441,-4.99,-5.862,-6,0.1868
185,-1.054,0.5025,-0.5531,-1.85,3.58,-0.8835,2.257,2.415,0.4163,-0.6679,-1.334,-0.2988
186,-1.054,-2.353,-0.4319,-1.713,0.7336,5.031,-0.6452,-0.3796,6.49,5.423,4.526,-0.07669
187,-1.054,-4.615,-0.2502,-1.514,-1.505,9.32,-2.957,-2.58,10.36,9.526,8.8,0.7245
188,-1.054,-5.179,-0.05554,-1.301,-2.083,10.02,-3.575,-3.14,10.25,9.767,9.52,1.707
189,-1.054,-3.771,0.1038,-1.122,-0.7566,6.907,-2.222,-1.812,6.334,6.14,6.446,2.399
190,-1.054,-1.051,0.2011,-1.005,1.813,1.56,0.4424,0.7524,0.5446,0.457,1.13,2.477
191,-1.054,1.71,0.2278,-0.9586,4.395,-3.431,3.155,3.337,-4.338,-4.545,-3.859,1.915
192,-1.054,3.26,0.2108,-0.9572,5.786,-5.71,4.664,4.747,-6.031,-6.52,-6.175,0.9911
193,-1.054,2.947,0.1915,-0.9601,5.371,-4.26,4.312,4.368,-3.818,-4.608,-4.785,0.1454
194,-1.044,1.004,0.2226,-0.9139,3.402,0.1517,2.338,2.446,1.162,0.1964,-0.4347,-0.2285
195,-1.034,-1.567,0.3304,-0.7914,0.856,5.382,-0.265,-0.05581,6.493,5.561,4.755,0.03033
196,-1.034,-3.5,0.4901,-0.6162,-1.042,8.957,-2.234,-1.924,9.656,8.948,8.322,0.7806
197,-1.024,-3.863,0.6602,-0.4293,-1.407,9.244,-2.637,-2.276,9.215,8.814,8.634,1.653
198,-1.024,-2.486,0.7846,-0.2867,-0.09619,6.2,-1.303,-0.9677,5.47,5.318,5.627,2.232
199,-1.013,-0.03144,0.8423,-0.21,2.237,1.351,1.113,1.359,0.27,0.1942,0.8064,2.248
200,-1.013,2.356,0.8391,-0.1946,4.474,-2.966,3.464,3.599,-3.9,-4.1,-3.508,1.706
201,-1.003,3.58,0.8087,-0.2074,5.571,-4.724,4.661,4.713,-5.103,-5.56,-5.294,0.8728
202,-0.993,3.12,0.7919,-0.2082,5.045,-3.155,4.183,4.22,-2.849,-3.57,-3.774,0.1454
203,-0.9725,1.271,0.8217,-0.1633,3.192,0.9241,2.315,2.407,1.707,0.8452,0.2546,-0.1385
204,-0.9623,-1.036,0.9041,-0.06597,0.9225,5.528,-0.01386,0.1739,6.358,5.544,4.829,0.1405
205,-0.952,-2.68,1.026,0.07174,-0.68,8.478,-1.68,-1.404,8.908,8.306,7.78,0.8339
206,-0.9316,-2.873,1.154,0.2167,-0.8728,8.428,-1.904,-1.588,8.203,7.877,7.759,1.601
207,-0.9213,-1.55,1.252,0.3335,0.4014,5.48,-0.6051,-0.3167,4.653,4.539,4.851,2.077
208,-0.9111,0.6609,1.291,0.3918,2.507,1.097,1.577,1.783,-0.002329,-0.0632,0.4974,2.04
209,-0.9009,2.708,1.273,0.3932,4.433,-2.62,3.602,3.711,-3.547,-3.732,-3.215,1.518
210,-0.8804,3.649,1.224,0.3617,5.277,-3.939,4.53,4.571,-4.347,-4.765,-4.556,0.7653
211,-0.86,3.092,1.19,0.3447,4.669,-2.301,3.96,3.993,-2.101,-2.746,-2.957,0.1392
212,-0.8395,1.346,1.207,0.3779,2.932,1.444,2.207,2.292,2.047,1.292,0.7516,-0.07268
213,-0.819,-0.7147,1.273,0.46,0.9138,5.476,0.1334,0.3061,6.084,5.389,4.764,0.2147
214,-0.7986,-2.102,1.373,0.5769,-0.4307,7.881,-1.268,-1.018,8.104,7.61,7.179,0.8488
215,-0.7781,-2.165,1.47,0.6914,-0.4878,7.564,-1.348,-1.068,7.198,6.951,6.894,1.517
216,-0.7679,-0.8928,1.534,0.7755,0.7351,4.737,-0.09716,0.1514,3.856,3.789,4.109,1.9
217,-0.7474,1.084,1.547,0.8083,2.625,0.79,1.865,2.037,-0.2963,-0.3287,0.1929,1.819
218,-0.7269,2.837,1.513,0.7939,4.271,-2.396,3.602,3.686,-3.291,-3.444,-2.986,1.318
219,-0.7065,3.546,1.461,0.7601,4.898,-3.348,4.302,4.33,-3.759,-4.122,-3.953,0.6394
220,-0.686,2.916,1.419,0.7354,4.233,-1.681,3.667,3.692,-1.555,-2.113,-2.317,0.1011
221,-0.6553,1.283,1.419,0.7529,2.616,1.742,2.032,2.107,2.201,1.56,1.08,-0.05248
222,-0.6349,-0.547,1.469,0.8192,0.8255,5.255,0.1938,0.3459,5.689,5.117,4.583,0.235
223,-0.6144,-1.708,1.545,0.9132,-0.2958,7.19,-0.9743,-0.7575,7.258,6.875,6.534,0.8103
224,-0.5837,-1.659,1.619,1.006,-0.2443,6.665,-0.9386,-0.7005,6.205,6.043,6.046,1.389
225,-0.5632,-0.4522,1.655,1.062,0.9176,3.98,0.2541,0.4588,3.08,3.071,3.401,1.691
226,-0.5428,1.321,1.648,1.075,2.606,0.4412,2.012,2.144,-0.6061,-0.596,-0.1066,1.574
227,-0.5223,2.809,1.604,1.05,4.002,-2.274,3.492,3.546,-3.117,-3.223,-2.811,1.097
228,-0.5018,3.326,1.543,1.008,4.448,-2.918,4.002,4.008,-3.314,-3.609,-3.467,0.4869
229,-0.4814,2.654,1.5,0.982,3.747,-1.254,3.326,3.333,-1.178,-1.638,-1.827,0.02612
230,-0.4507,1.138,1.49,0.9885,2.249,1.861,1.809,1.864,2.21,1.689,1.269,-0.07922
231,-0.4302,-0.4778,1.52,1.035,0.6686,4.909,0.1878,0.3094,5.208,4.762,4.315,0.2035
232,-0.3995,-1.43,1.574,1.107,-0.2584,6.441,-0.7763,-0.6016,6.397,6.126,5.869,0.7232
233,-0.3791,-1.29,1.627,1.178,-0.1226,5.762,-0.6488,-0.461,5.247,5.173,5.226,1.221
234,-0.3586,-0.1503,1.656,1.225,0.972,3.231,0.4791,0.6319,2.345,2.399,2.735,1.454
235,-0.3381,1.433,1.634,1.223,2.473,0.07371,2.047,2.132,-0.9139,-0.8536,-0.3935,1.312
236,-0.3177,2.696,1.577,1.184,3.652,-2.221,3.3,3.316,-3.001,-3.052,-2.678,0.8621
237,-0.2972,3.05,1.505,1.129,3.947,-2.61,3.651,3.627,-2.978,-3.198,-3.076,0.3156
238,-0.2767,2.358,1.459,1.099,3.229,-0.975,2.955,2.934,-0.9257,-1.287,-1.458,-0.07582
239,-0.2563,0.9664,1.451,1.107,1.849,1.847,1.559,1.581,2.12,1.716,1.351,-0.1405
