51,-58.5,196,147.5,218.6,140.9,142.7
52,-56.2,148.6,138.8,171,132.2,142.9
53,-53.85,92.73,125.7,115,118.9,142.5
54,-51.42,30.23,105.9,52.5,98.56,140.9
55,-48.89,-34.18,79.93,-11.9,71.72,137.9
56,-46.23,-95.2,48.58,-72.83,39.02,133.7
57,-43.47,-149.5,13.3,-127,2.085,129.4
58,-40.71,-196.6,-23.58,-173.8,-36.51,125.8
59,-38.05,-236.5,-59.65,-213.5,-74.17,122.8
60,-35.51,-269.3,-94.16,-246.1,-110,120
61,-33.13,-296.1,-128.4,-272.8,-145.4,117
62,-30.91,-319.4,-162.9,-295.9,-180.8,113.7
63,-28.86,-340.8,-196.4,-317.3,-214.9,110
64,-27,-361.1,-228,-337.6,-246.6,106.3
65,-25.34,-380.3,-258.7,-357,-277,102.6
66,-23.85,-397.3,-290.7,-374.1,-308.2,99.03
67,-22.52,-410.3,-324.9,-387.3,-341.4,95.21
68,-21.31,-418.5,-360.5,-395.7,-375.8,90.97
69,-20.22,-422.6,-395.1,-400.1,-409.3,85.87
70,-19.23,-424.3,-426.8,-402.2,-439.7,79.58
71,-18.37,-424.3,-453.9,-402.5,-465.4,72.12
72,-17.64,-421.9,-474.8,-400.5,-484.6,63.83
73,-17.03,-415.7,-488.4,-394.9,-496.3,55.26
74,-16.53,-406.2,-496.3,-386.1,-502.1,46.96
75,-16.11,-397.3,-500.5,-377.9,-504.3,39.25
76,-15.76,-393.3,-502.3,-374.5,-504.1,32.19
77,-15.46,-395,-502.5,-376.8,-502.6,25.84
78,-15.17,-400.1,-501.3,-382.3,-499.8,20.18
79,-14.86,-405.5,-497.8,-388.1,-495,15.02
80,-14.5,-408.6,-491.2,-391.5,-487.4,10.06
81,-14.08,-409.1,-481,-392.3,-476.7,5.158
82,-13.6,-409.4,-468.3,-392.7,-463.7,0.3037
83,-13.09,-411.7,-453.4,-395,-449,-4.445
84,-12.55,-415.8,-434.7,-399.1,-430.6,-8.984
85,-12.01,-419.7,-410.3,-402.9,-406.7,-13.19
86,-11.46,-421.2,-380.3,-404.4,-377.4,-17.01
87,-10.91,-418.5,-345.7,-401.5,-343.5,-20.51
88,-10.33,-408.7,-307.1,-391.6,-305.8,-23.71
89,-9.713,-390.2,-266,-372.9,-265.8,-26.54
90,-9.041,-363.7,-224.2,-346.1,-225.2,-28.87
91,-8.314,-331.5,-183.7,-313.8,-185.8,-30.69
92,-7.543,-297.3,-146.6,-279.4,-149.6,-32.25
93,-6.76,-263.5,-114.1,-245.5,-117.9,-33.88
94,-6.02,-230.8,-85.72,-212.8,-90.2,-35.75
95,-5.378,-199,-61,-181,-65.88,-37.69
96,-4.868,-168.2,-40.03,-150.3,-45.02,-39.37
97,-4.504,-138.2,-22.16,-120.4,-26.88,-40.55
98,-4.283,-107.9,-6.205,-90.31,-10.21,-41.2
99,-4.191,-75.72,8.041,-58.49,5.138,-41.49
100,-4.207,-41.24,20.43,-24.38,18.92,-41.61
101,-4.307,-4.639,31.4,11.78,31.45,-41.52
102,-4.479,33.52,41.01,49.46,42.73,-41.07
103,-4.715,72.43,48.74,87.84,52.25,-40.06
104,-5.007,111.1,55.4,126,60.88,-38.35
105,-5.346,148.8,63.3,163,70.98,-35.79
106,-5.713,184.6,74.05,198,84.1,-32.35
107,-6.083,217.2,87.51,229.9,100.1,-28.26
108,-6.426,244.9,102.9,256.7,118,-23.88
109,-6.72,266.7,119.8,277.7,137.4,-19.57
110,-6.952,283.3,137.8,293.4,157.9,-15.55
111,-7.113,296.2,156.6,305.5,179.2,-11.9
112,-7.199,307.4,175.6,315.9,200.4,-8.563
113,-7.195,317.6,193.5,325.4,220.4,-5.443
114,-7.083,326.1,210,333.2,238.7,-2.462
115,-6.854,331.3,225.9,337.9,255.9,0.5056
116,-6.517,332.5,242.4,338.6,273.4,3.579
117,-6.09,330,259.5,335.7,291.2,6.791
118,-5.589,324.7,276.8,330,309.1,10.12
119,-5.021,317.1,293.2,322.1,325.9,13.55
120,-4.382,307.5,307.1,312.2,340.1,17.11
121,-3.668,295.7,317,300.2,350.1,20.82
122,-2.874,281.9,322.2,286.2,355,24.69
123,-2,266,322.1,270.2,354.6,28.68
124,-1.047,247.9,315.9,252.1,348,32.69
125,-0.01614,228.3,303.9,232.4,335.5,36.53
126,1.09,208.7,287.5,212.8,318.6,40.07
127,2.26,191,269,195,299.4,43.22
128,3.467,176.1,250.1,180.1,279.8,46.01
129,4.668,164,231.9,167.9,260.9,48.52
130,5.815,154,214.4,157.8,242.9,50.79
131,6.875,145.1,196.2,148.8,224.5,52.84
132,7.838,137,175.9,140.4,204.2,54.6
133,8.713,129.4,152.5,132.7,181,56.01
134,9.517,122.3,126,125.3,154.8,57.11
135,10.26,115,96.75,117.8,125.9,57.94
136,10.94,107.1,66,109.6,95.6,58.5
137,11.56,97.89,34.65,100,64.79,58.73
138,12.12,86.39,3.137,88.21,33.9,58.54
139,12.63,71.74,-28.26,73.2,3.2,57.87
140,13.08,53.27,-59.18,54.38,-27.01,56.67
141,13.49,30.94,-89.17,31.68,-56.3,54.96
142,13.86,5.432,-117.6,5.787,-84.02,52.83
143,14.2,-21.93,-143.7,-21.95,-109.4,50.47
144,14.52,-49.6,-167.2,-49.99,-132.3,48.12
145,14.85,-76.52,-188.5,-77.25,-153.1,45.94
146,15.19,-102.4,-207.6,-103.4,-171.9,43.95
147,15.57,-127.5,-224.3,-128.7,-188.5,42.05
148,15.99,-152.4,-237.8,-153.8,-202.3,40.09
149,16.45,-177.8,-248.1,-179.2,-213.1,37.97
150,16.95,-203.6,-255.1,-205.1,-220.9,35.61
151,17.46,-229.6,-259.2,-230.9,-226,33.04
152,18,-255.2,-261.3,-256.4,-229.2,30.27
153,18.53,-280.2,-262.2,-281.2,-231.4,27.29
154,19.07,-303.9,-262.6,-304.7,-233.2,24.09
155,19.61,-325.5,-262.8,-326.1,-235.1,20.64
156,20.14,-344,-263,-344.3,-236.9,16.89
157,20.66,-358.5,-263,-358.5,-238.7,12.83
158,21.17,-368.5,-262.9,-368.1,-240.4,8.477
159,21.67,-373.9,-262.8,-373.1,-242.1,3.921
160,22.15,-374.8,-263,-373.6,-244.2,-0.6969
161,22.6,-372.2,-263.6,-370.6,-246.6,-5.213
162,23,-367.3,-264.7,-365.4,-249.4,-9.492
163,23.35,-361.1,-266.5,-359,-252.9,-13.47
164,23.61,-354.2,-269,-351.8,-256.8,-17.13
165,23.78,-346.2,-272.2,-343.6,-261.2,-20.56
166,23.83,-336.3,-275.9,-333.6,-265.9,-23.8
167,23.78,-323.8,-279.8,-321,-270.6,-26.93
168,23.62,-308.4,-283.4,-305.7,-274.8,-29.94
169,23.36,-290.7,-286,-287.9,-277.9,-32.84
170,23.02,-271.3,-286.8,-268.6,-279.1,-35.65
171,22.6,-250.8,-285.3,-248.2,-277.6,-38.34
172,22.11,-229.8,-280.5,-227.3,-272.9,-40.9
173,21.56,-208.4,-272.1,-206,-264.4,-43.24
174,20.95,-186.6,-259.8,-184.5,-251.9,-45.32
175,20.29,-164.7,-243.8,-162.8,-235.7,-47.07
176,19.58,-142.7,-224.6,-141,-216.1,-48.48
177,18.85,-120.9,-202.7,-119.5,-193.7,-49.57
178,18.1,-99.79,-179.1,-98.69,-169.4,-50.4
179,17.37,-79.99,-154.5,-79.2,-144.2,-51.06
180,16.67,-62.19,-129.6,-61.69,-118.9,-51.61
181,16.02,-46.75,-104.9,-46.53,-93.67,-52.07
182,15.42,-33.61,-80.03,-33.65,-68.56,-52.4
183,14.86,-22.38,-54.81,-22.65,-43.16,-52.52
184,14.35,-12.48,-28.98,-12.93,-17.26,-52.34
185,13.88,-3.295,-2.567,-3.899,9.099,-51.81
186,13.46,5.661,24.14,4.945,35.63,-50.95
187,13.07,14.82,50.71,14.02,61.91,-49.76
188,12.73,24.66,76.59,23.8,87.42,-48.29
189,12.43,35.67,101.1,34.77,111.5,-46.52
190,12.16,48.14,123.6,47.22,133.6,-44.45
191,11.94,62.06,143.6,61.15,153.2,-42.07
192,11.76,77.17,161,76.27,170.1,-39.41
193,11.63,93,176,92.11,184.5,-36.5
194,11.55,109,189,108.2,197.1,-33.42
195,11.5,124.8,200.5,124,207.9,-30.29
196,11.49,140.2,210.1,139.3,217,-27.22
197,11.49,155.3,217.6,154.3,224.2,-24.28
198,11.5,170.3,222.9,169.2,229.3,-21.5
199,11.5,185.6,225.8,184.4,232.1,-18.85
200,11.48,201.1,226.6,199.7,232.9,-16.29
201,11.44,216.5,225.3,214.9,231.7,-13.75
202,11.36,231.1,222.1,229.2,228.7,-11.21
203,11.25,244.2,217.1,242.1,224.1,-8.618
204,11.11,255.3,210.8,252.9,218.3,-5.982
205,10.95,264,203.7,261.2,211.8,-3.3
206,10.79,270,196.4,266.9,205,-0.5738
207,10.63,273,189.1,269.5,198.4,2.184
208,10.46,272.6,182.2,268.7,192.1,4.953
209,10.29,268.7,175.3,264.5,186,7.706
210,10.13,261.4,168,256.8,179.5,10.41
211,9.975,251,160.2,246,172.5,13.04
212,9.845,238,152,232.7,165,15.55
213,9.754,223,143.9,217.4,157.5,17.91
214,9.711,206.8,136.6,200.9,150.8,20.1
215,9.725,189.7,130.7,183.5,145.3,22.11
216,9.8,172,126.4,165.5,141.2,23.95
217,9.934,153.4,123,146.8,138,25.63
218,10.13,134,119.9,127.3,134.9,27.14
219,10.37,113.7,116.5,106.9,131.3,28.47
220,10.66,92.72,112.4,85.8,126.8,29.58
221,10.99,71.32,107,64.41,120.9,30.47
222,11.35,49.94,99.94,43.08,113.3,31.13
223,11.73,28.94,90.83,22.15,103.5,31.59
224,12.13,8.583,79.38,1.909,91.29,31.81
225,12.54,-10.92,65.62,-17.45,76.69,31.78
226,12.98,-29.43,49.95,-35.78,60.08,31.47
227,13.42,-46.88,32.91,-53.03,42,30.86
228,13.87,-63.23,14.95,-69.16,22.94,29.97
229,14.32,-78.37,-3.655,-84.09,3.223,28.86
230,14.75,-92.11,-22.8,-97.61,-17.03,27.6
231,15.15,-104.2,-42.47,-109.5,-37.77,26.27
232,15.52,-114.3,-62.57,-119.4,-58.91,24.91
233,15.86,-122.5,-82.88,-127.5,-80.2,23.51
234,16.15,-129.1,-103,-133.9,-101.3,22.05
235,16.39,-134.5,-122.7,-139.2,-121.7,20.47
236,16.57,-139,-141.4,-143.6,-141.1,18.74
237,16.7,-143,-158.8,-147.6,-159.1,16.82
238,16.76,-146.8,-174.6,-151.3,-175.5,14.71
239,16.78,-150.7,-188.7,-155.1,-190,12.42
240,16.73,-154.7,-200.7,-159.1,-202.4,9.96
241,16.64,-159.2,-210.4,-163.6,-212.5,7.373
242,16.5,-164.1,-217.7,-168.5,-220,4.684
243,16.31,-169.3,-222.5,-173.7,-225,1.924
244,16.07,-174.4,-225,-178.8,-227.7,-0.8796
245,15.79,-179.1,-225.4,-183.6,-228.2,-3.697
246,15.49,-183.4,-223.8,-187.8,-226.7,-6.498
247,15.16,-187.2,-220.4,-191.6,-223.4,-9.239
248,14.82,-190.8,-215.2,-195.3,-218.4,-11.88
249,14.48,-194.6,-208.5,-199,-211.8,-14.37
250,14.15,-198.7,-200.3,-203,-203.8,-16.71
251,13.83,-202.9,-190.9,-207.2,-194.7,-18.88
252,13.53,-206.8,-180.4,-211,-184.6,-20.9
253,13.24,-209.9,-169.2,-214,-173.8,-22.79
254,12.97,-211.7,-157.4,-215.7,-162.5,-24.57
255,12.71,-211.5,-145.2,-215.4,-151,-26.24
256,12.45,-209.1,-133,-212.8,-139.3,-27.79
257,12.19,-204.3,-120.6,-207.8,-127.5,-29.24
258,11.93,-197,-108.4,-200.3,-115.9,-30.58
259,11.68,-187.3,-96.37,-190.4,-104.6,-31.82
260,11.43,-175.4,-84.58,-178.3,-93.48,-32.94
261,11.18,-161.5,-73.09,-164.2,-82.67,-33.92
262,10.93,-145.8,-61.93,-148.3,-72.16,-34.72
263,10.67,-128.7,-51.16,-130.9,-62.01,-35.36
264,10.4,-110.2,-40.91,-112.3,-52.31,-35.82
265,10.12,-90.8,-31.32,-92.78,-43.22,-36.15
266,9.83,-70.74,-22.61,-72.61,-34.93,-36.38
267,9.519,-50.37,-14.9,-52.16,-27.55,-36.51
268,9.184,-29.98,-8.179,-31.74,-21.02,-36.56
269,8.823,-9.812,-2.165,-11.57,-15.07,-36.49
270,8.437,9.945,3.601,8.149,-9.261,-36.27
271,8.026,29.12,9.665,27.26,-3.058,-35.87
272,7.594,47.5,16.48,45.55,3.981,-35.27
273,7.142,64.85,24.29,62.78,12.09,-34.47
274,6.674,80.94,33.11,78.73,21.3,-33.47
275,6.191,95.6,42.83,93.25,31.49,-32.26
276,5.7,108.8,53.31,106.3,42.54,-30.86
277,5.205,120.5,64.44,117.8,54.29,-29.27
278,4.715,130.8,76.09,127.9,66.61,-27.53
279,4.234,139.5,88.14,136.5,79.34,-25.65
280,3.769,146.7,100.4,143.4,92.31,-23.66
281,3.327,152,112.7,148.6,105.4,-21.6
282,2.914,155.7,125,152,118.3,-19.48
283,2.539,157.7,137.1,153.9,131.2,-17.35
284,2.209,158.5,149.1,154.5,143.7,-15.22
285,1.932,158.2,160.7,154,155.9,-13.1
286,1.708,157.1,171.7,152.9,167.3,-11.01
287,1.536,155.5,181.7,151.2,177.7,-8.914
288,1.414,153.6,190.1,149.2,186.4,-6.802
289,1.336,151.5,196.5,147,193.1,-4.662
290,1.299,149.2,200.6,144.7,197.5,-2.495
291,1.3,146.9,202.6,142.4,199.6,-0.3171
292,1.338,144.6,202.5,140.2,199.5,1.849
293,1.409,142.4,200.5,137.9,197.5,3.985
294,1.51,140,196.7,135.6,193.7,6.073
295,1.639,137.6,191,133.2,187.9,8.1
296,1.791,135,183.5,130.7,180.3,10.05
297,1.964,132.3,174.3,128.1,170.9,11.9
298,2.153,129.5,163.6,125.4,160.1,13.63
299,2.354,126.8,151.8,122.7,148,15.22
300,2.559,124.1,139,120.1,135,16.67
301,2.764,121.5,125.5,117.5,121.4,17.98
302,2.962,118.8,111.5,114.9,107.3,19.15
303,3.152,115.9,97.28,111.9,93.06,20.18
304,3.331,112.4,83.15,108.5,78.92,21.07
305,3.498,108.1,69.38,104.1,65.16,21.81
306,3.652,102.6,56.15,98.56,51.99,22.38
307,3.791,95.58,43.54,91.49,39.48,22.79
308,3.913,86.95,31.48,82.81,27.56,23.05
309,4.017,76.77,19.92,72.58,16.17,23.16
310,4.104,65.2,8.828,60.96,5.268,23.15
311,4.176,52.45,-1.717,48.16,-5.081,22.99
312,4.235,38.68,-11.57,34.35,-14.74,22.7
313,4.283,24.04,-20.6,19.68,-23.57,22.27
314,4.322,8.664,-28.7,4.287,-31.49,21.71
315,4.355,-7.245,-35.87,-11.63,-38.49,21.04
316,4.387,-23.44,-42.17,-27.82,-44.65,20.28
317,4.423,-39.66,-47.67,-44.01,-50.07,19.44
318,4.468,-55.64,-52.48,-59.94,-54.85,18.55
319,4.525,-71.14,-56.69,-75.37,-59.11,17.61
320,4.597,-85.96,-60.48,-90.09,-63.02,16.62
321,4.684,-99.87,-64.08,-103.9,-66.79,15.58
322,4.784,-112.7,-67.71,-116.5,-70.66,14.47
323,4.896,-124.1,-71.56,-127.8,-74.8,13.27
324,5.015,-133.9,-75.7,-137.5,-79.31,11.95
325,5.139,-142.2,-80.16,-145.5,-84.19,10.52
326,5.261,-148.7,-84.86,-151.9,-89.36,8.971
327,5.379,-153.6,-89.73,-156.6,-94.75,7.326
328,5.488,-157,-94.72,-159.7,-100.3,5.607
329,5.585,-158.8,-99.77,-161.3,-105.9,3.836
330,5.669,-159,-104.8,-161.2,-111.5,2.03
331,5.737,-157.6,-109.9,-159.7,-117.2,0.2027
332,5.786,-154.8,-114.9,-156.6,-122.7,-1.629
333,5.813,-150.6,-119.7,-152.2,-128.1,-3.447
334,5.813,-145.3,-124.2,-146.7,-133.2,-5.232
335,5.783,-139.1,-128.3,-140.3,-137.7,-6.968
336,5.723,-132.3,-131.8,-133.4,-141.6,-8.647
337,5.631,-125.2,-134.4,-126.1,-144.5,-10.27
338,5.508,-117.9,-136,-118.8,-146.4,-11.82
339,5.355,-110.8,-136.4,-111.5,-147,-13.31
340,5.171,-103.8,-135.4,-104.5,-146.2,-14.72
341,4.958,-96.98,-132.8,-97.64,-143.6,-16.04
342,4.716,-90.31,-128.6,-90.95,-139.4,-17.27
343,4.45,-83.75,-122.7,-84.36,-133.5,-18.4
344,4.159,-77.26,-115.3,-77.87,-126,-19.42
345,3.848,-70.9,-106.5,-71.52,-117,-20.35
346,3.518,-64.73,-96.54,-65.36,-106.8,-21.17
347,3.172,-58.8,-85.45,-59.45,-95.41,-21.87
348,2.816,-53.15,-73.38,-53.82,-83.04,-22.44
349,2.455,-47.75,-60.48,-48.44,-69.8,-22.87
350,2.095,-42.57,-46.93,-43.28,-55.91,-23.17
351,1.741,-37.55,-32.99,-38.28,-41.63,-23.34
352,1.398,-32.64,-18.97,-33.39,-27.28,-23.39
353,1.072,-27.73,-5.186,-28.48,-13.18,-23.33
354,0.7643,-22.66,8.11,-23.41,0.4231,-23.15
355,0.4791,-17.25,20.72,-17.98,13.31,-22.86
356,0.218,-11.3,32.52,-12.01,25.36,-22.46
357,-0.01828,-4.685,43.43,-5.375,36.47,-21.95
358,-0.2304,2.657,53.37,1.998,46.58,-21.33
359,-0.4199,10.71,62.3,10.09,55.66,-20.58
360,-0.5891,19.43,70.21,18.85,63.69,-19.72
361,-0.7397,28.74,77.12,28.2,70.7,-18.75
362,-0.8731,38.56,83.08,38.06,76.74,-17.67
363,-0.99,48.8,88.11,48.34,81.83,-16.52
364,-1.091,59.34,92.21,58.92,85.98,-15.29
365,-1.179,70.03,95.37,69.65,89.18,-14.02
366,-1.255,80.7,97.57,80.35,91.43,-12.7
367,-1.322,91.16,98.86,90.82,92.79,-11.34
368,-1.382,101.2,99.38,100.9,93.41,-9.973
369,-1.438,110.7,99.33,110.4,93.48,-8.597
370,-1.491,119.5,98.95,119.1,93.26,-7.228
371,-1.543,127.3,98.44,126.9,92.93,-5.87
372,-1.594,134,97.93,133.6,92.65,-4.522
373,-1.646,139.5,97.46,139,92.45,-3.175
374,-1.698,143.6,97.06,143,92.38,-1.824
375,-1.749,146.3,96.73,145.6,92.41,-0.4631
376,-1.799,147.5,96.48,146.7,92.54,0.9059
377,-1.846,147.2,96.3,146.3,92.78,2.279
378,-1.89,145.4,96.16,144.4,93.08,3.65
379,-1.93,142.1,96.04,141,93.42,5.012
380,-1.964,137.5,95.9,136.2,93.74,6.358
381,-1.992,131.5,95.69,130.2,94.02,7.677
382,-2.012,124.5,95.41,123,94.22,8.958
383,-2.019,116.5,95.03,114.9,94.3,10.19
384,-2.013,107.7,94.5,106,94.21,11.35
385,-1.988,98.27,93.71,96.56,93.82,12.45
386,-1.945,88.47,92.5,86.71,92.99,13.48
387,-1.881,78.53,90.73,76.74,91.54,14.43
388,-1.794,68.7,88.23,66.88,89.32,15.31
389,-1.684,59.16,84.93,57.34,86.24,16.1
390,-1.55,50.04,80.76,48.24,82.22,16.79
391,-1.393,41.39,75.69,39.62,77.25,17.38
392,-1.216,33.22,69.69,31.49,71.29,17.87
393,-1.021,25.51,62.75,23.83,64.33,18.24
394,-0.8112,18.25,54.87,16.64,56.38,18.5
395,-0.5905,11.45,46.08,9.917,47.48,18.63
396,-0.3615,5.13,36.47,3.684,37.7,18.65
397,-0.1276,-0.702,26.16,-2.054,27.18,18.56
398,0.108,-6.053,15.3,-7.306,16.07,18.35
399,0.3417,-10.94,4.035,-12.09,4.537,18.04
400,0.5704,-15.4,-7.45,-16.45,-7.237,17.63
401,0.7909,-19.48,-18.97,-20.43,-19.05,17.12
402,1,-23.26,-30.31,-24.11,-30.7,16.52
403,1.196,-26.84,-41.26,-27.6,-41.96,15.83
404,1.375,-30.36,-51.62,-31.03,-52.6,15.07
405,1.536,-33.96,-61.2,-34.55,-62.45,14.24
406,1.677,-37.75,-69.86,-38.26,-71.35,13.36
407,1.796,-41.79,-77.51,-42.25,-79.2,12.42
408,1.895,-46.14,-84.08,-46.55,-85.94,11.43
409,1.973,-50.77,-89.54,-51.14,-91.55,10.39
410,2.031,-55.67,-93.9,-56,-96.03,9.293
411,2.069,-60.8,-97.15,-61.1,-99.37,8.146
412,2.088,-66.12,-99.31,-66.39,-101.6,6.954
413,2.088,-71.54,-100.4,-71.79,-102.7,5.728
414,2.07,-77,-100.4,-77.22,-102.7,4.477
415,2.034,-82.4,-99.51,-82.6,-101.8,3.215
416,1.983,-87.65,-97.74,-87.82,-100,1.952
417,1.919,-92.66,-95.24,-92.79,-97.48,0.7015
418,1.843,-97.28,-92.14,-97.38,-94.35,-0.5243
419,1.76,-101.4,-88.59,-101.4,-90.77,-1.715
420,1.671,-104.8,-84.74,-104.8,-86.89,-2.863
421,1.58,-107.4,-80.73,-107.4,-82.87,-3.966
422,1.489,-109.1,-76.71,-109,-78.86,-5.024
423,1.4,-109.8,-72.79,-109.6,-74.97,-6.035
424,1.314,-109.5,-69.07,-109.2,-71.31,-7.001
425,1.232,-108,-65.58,-107.7,-67.91,-7.92
426,1.153,-105.5,-62.31,-105,-64.74,-8.789
427,1.078,-101.8,-59.21,-101.3,-61.78,-9.607
428,1.005,-97.05,-56.26,-96.41,-58.97,-10.37
429,0.9344,-91.16,-53.43,-90.43,-56.31,-11.09
430,0.864,-84.24,-50.71,-83.42,-53.77,-11.74
431,0.7927,-76.4,-48.1,-75.5,-51.35,-12.34
432,0.7188,-67.77,-45.58,-66.78,-49.01,-12.88
433,0.6408,-58.49,-43.1,-57.42,-46.71,-13.35
434,0.5575,-48.73,-40.57,-47.6,-44.36,-13.76
435,0.4678,-38.68,-37.93,-37.49,-41.86,-14.1
436,0.3706,-28.54,-35.07,-27.3,-39.14,-14.37
437,0.2649,-18.52,-31.93,-17.24,-36.11,-14.57
438,0.1497,-8.792,-28.44,-7.488,-32.69,-14.69
439,0.02442,0.4855,-24.53,1.797,-28.8,-14.74
440,-0.111,9.201,-20.13,10.51,-24.39,-14.71
441,-0.2558,17.28,-15.21,18.57,-19.4,-14.61
442,-0.4089,24.67,-9.746,25.92,-13.83,-14.42
443,-0.5687,31.34,-3.766,32.55,-7.708,-14.15
444,-0.7339,37.28,2.68,38.43,-1.072,-13.8
445,-0.9027,42.49,9.536,43.58,6.014,-13.36
446,-1.073,46.98,16.75,48,13.49,-12.83
447,-1.244,50.78,24.26,51.72,21.31,-12.22
448,-1.413,53.92,32.01,54.78,29.38,-11.53
449,-1.578,56.44,39.89,57.22,37.61,-10.76
450,-1.738,58.39,47.77,59.09,45.85,-9.931
451,-1.89,59.85,55.49,60.47,53.95,-9.044
452,-2.032,60.93,62.87,61.46,61.71,-8.109
453,-2.162,61.72,69.75,62.18,68.96,-7.133
454,-2.277,62.35,75.99,62.74,75.57,-6.126
455,-2.375,62.91,81.48,63.25,81.41,-5.097
456,-2.455,63.48,86.13,63.77,86.38,-4.055
457,-2.514,64.14,89.86,64.38,90.41,-3.004
458,-2.553,64.93,92.61,65.13,93.42,-1.95
459,-2.571,65.87,94.36,66.04,95.4,-0.8976
460,-2.569,66.97,95.09,67.12,96.33,0.1493
461,-2.546,68.22,94.81,68.35,96.21,1.186
462,-2.505,69.56,93.57,69.69,95.09,2.209
463,-2.446,70.95,91.39,71.06,93.01,3.215
464,-2.37,72.32,88.33,72.43,90.01,4.197
465,-2.281,73.61,84.44,73.71,86.16,5.151
466,-2.18,74.76,79.83,74.86,81.56,6.069
467,-2.068,75.7,74.62,75.8,76.34,6.945
468,-1.949,76.35,68.95,76.44,70.65,7.771
469,-1.824,76.61,63,76.7,64.66,8.542
470,-1.695,76.39,56.92,76.47,58.54,9.254
471,-1.566,75.6,50.85,75.67,52.42,9.905
472,-1.437,74.16,44.9,74.21,46.44,10.49
473,-1.311,72.02,39.16,72.06,40.67,11.02
474,-1.188,69.15,33.69,69.16,35.19,11.48
475,-1.07,65.53,28.56,65.52,30.06,11.88
476,-0.9571,61.15,23.79,61.11,25.31,12.22
477,-0.8493,56.03,19.41,55.96,20.95,12.5
478,-0.7467,50.18,15.4,50.08,16.99,12.71
479,-0.649,43.66,11.74,43.52,13.4,12.87
480,-0.5558,36.52,8.405,36.34,10.15,12.95
481,-0.4667,28.83,5.352,28.62,7.178,12.97
482,-0.3813,20.69,2.539,20.45,4.455,12.93
483,-0.2991,12.22,-0.07981,11.95,1.927,12.83
484,-0.2199,3.562,-2.56,3.274,-0.4619,12.67
485,-0.1432,-5.134,-4.968,-5.436,-2.784,12.46
486,-0.06807,-13.7,-7.381,-14.01,-5.121,12.19
487,0.006381,-21.99,-9.88,-22.29,-7.559,11.88
488,0.08128,-29.84,-12.53,-30.13,-10.18,11.51
489,0.1576,-37.15,-15.4,-37.42,-13.02,11.1
490,0.2362,-43.81,-18.5,-44.05,-16.14,10.64
491,0.3174,-49.76,-21.84,-49.95,-19.53,10.14
492,0.4014,-54.94,-25.44,-55.08,-23.21,9.585
493,0.4883,-59.32,-29.29,-59.41,-27.16,8.99
494,0.5775,-62.9,-33.36,-62.92,-31.37,8.351
