113,16.09,-145.4,335.5,-131.9,-138.3,-156.5,349.5,327.4,325,-32.9
114,16.18,-172.9,370.3,-95.26,-165.6,-120,381.8,340.5,342.5,-30.86
115,16.27,-200.2,403.8,-42.61,-192.6,-67,412.3,345.8,352.9,-28.51
116,16.16,-224.1,435.7,8.584,-216.3,-14.05,438.9,344.2,357.6,-26.02
117,15.7,-239,463.5,49.86,-231.3,30.29,457.1,337.7,358.8,-23.44
118,14.71,-246.8,483.8,81.45,-239.6,65.85,463.6,328.7,358.2,-20.61
119,13.14,-255.4,493.3,97.41,-249,86.26,457,319.6,356.6,-17.13
120,11.1,-260.8,490,93.64,-255.3,86.77,437.7,310.3,352.7,-12.49
121,8.769,-242.7,473.4,79.98,-238.3,77.04,409.4,298.5,344.7,-6.409
122,6.395,-190.4,446,65.44,-187,66.43,378.4,283.3,331.8,1.005
123,4.287,-121.5,412.9,45.92,-119.1,51,350.5,267.8,316.2,9.358
124,2.66,-69.31,379.6,17.28,-67.83,26.36,328.4,255.8,300.6,18.02
125,1.525,-56.03,350.1,-15.43,-55.38,-2.993,312,249.4,287.4,26.28
126,0.7879,-76.62,327.2,-44.44,-76.66,-29.76,299.4,248.5,278.3,33.57
127,0.3173,-104.5,311.9,-63.72,-105,-47.85,288.4,251.1,274.8,39.69
128,-0.0306,-112.4,302.6,-71.4,-113.1,-54.86,278.5,255.3,277,44.67
129,-0.3682,-89.28,295.6,-73.91,-89.81,-56.94,269.3,260.5,283.3,48.63
130,-0.7161,-42.81,286.5,-80.57,-43.1,-63.51,259.3,267.6,291.5,51.73
131,-1.054,11.01,272.1,-92.52,10.85,-75.77,246.8,276.3,299.4,54.12
132,-1.33,62.53,252,-103.9,62.35,-87.85,231,285,305.6,56
133,-1.484,112.5,228.3,-109.1,112.3,-94.11,211.5,291.1,309,57.48
134,-1.453,164.5,203.8,-102.4,164.4,-89.11,188.6,292.4,307.7,58.54
135,-1.207,218.9,179.5,-78.96,218.9,-68.23,163.3,285.6,299,58.91
136,-0.6854,269.9,155.2,-37.66,270.1,-30.71,136.9,266.4,280.2,58.29
137,0.07172,305.8,129.3,20.35,306.1,22.8,109,232.9,249.2,56.55
138,0.9414,316.3,99.37,90.41,316.7,88.54,78.09,187.1,206.4,53.76
139,1.826,300.4,64.05,156.3,301,151.2,43.35,133.5,154.2,50.3
140,2.696,264.8,23.82,194.8,265.4,188.2,3.323,75.89,96.85,46.79
141,3.515,219.4,-19.47,193.9,220,187.5,-42.83,16.38,38.54,43.85
142,4.251,176.2,-63.23,162.3,176.7,157.2,-91.99,-43.51,-17.84,41.89
143,4.87,144.6,-104.2,124,145,120.3,-137.2,-100.7,-70.51,41.02
144,5.362,126.1,-139.4,104.4,126.4,101.5,-172.5,-151.2,-118,41.09
145,5.653,115.4,-167.2,115.3,115.5,113.1,-196.7,-192.8,-159.5,41.75
146,5.694,104,-187.6,147.3,104,145.9,-211.7,-226,-195.6,42.54
147,5.464,84.04,-201.7,180.2,83.89,180.5,-220.4,-253,-227.1,42.99
148,5.096,52.26,-210.8,200.6,52.03,203.3,-225.1,-275.7,-255.1,42.8
149,4.778,14.62,-216.7,206.7,14.34,212.3,-226.1,-294.6,-280.2,41.83
150,4.594,-17.18,-220.8,205.2,-17.5,213.4,-224.1,-308.3,-302.1,40.12
151,4.441,-35.15,-224.7,203.7,-35.55,214.4,-220.6,-314.1,-319.1,37.71
152,4.2,-38.81,-229.4,204,-39.39,217,-217.4,-309.9,-328.4,34.56
153,3.852,-30.71,-235.1,197.9,-31.58,213.6,-214.9,-295.1,-327.9,30.52
154,3.469,-12.75,-240.7,176.3,-14.01,195,-212.6,-272,-317.5,25.47
155,3.167,11.63,-245.2,138.6,9.934,160.3,-210.1,-245.7,-299.2,19.35
156,3.039,35.53,-247.5,92.72,33.41,117.2,-207.5,-222,-277.4,12.29
157,3.09,52.39,-248.1,51.03,49.91,77.67,-206.2,-205.6,-257.2,4.595
158,3.285,61.93,-248.3,27.24,59.15,55.22,-208.7,-198.9,-243.1,-3.296
159,3.591,70.33,-250.6,27.9,67.3,56.41,-216.6,-200.8,-236.9,-10.91
160,4.001,83.19,-256.5,43.01,79.98,71.53,-229.1,-207.5,-237.4,-17.78
161,4.461,99.66,-266.6,52.21,96.3,80.57,-244.2,-214.5,-241.7,-23.49
162,4.978,114.6,-280.1,41.06,111.1,69.07,-259.6,-219.2,-246.2,-27.86
163,5.536,124.4,-295.4,8.878,120.9,36.29,-274.2,-220.8,-248.4,-31.01
164,6.139,128.3,-310.2,-35.25,124.9,-8.728,-287.9,-219.5,-246.4,-33.22
165,6.722,126.7,-322.2,-79.55,123.6,-54.4,-300.5,-215.7,-240,-34.74
166,7.275,121,-329.7,-116.7,118.2,-93.71,-310.7,-209.7,-230.1,-35.74
167,7.776,110.6,-331.3,-145.4,108,-125.5,-316.1,-201.6,-218.4,-36.22
168,8.267,91.18,-325.9,-167.2,88.91,-151.3,-314.3,-191.5,-206.3,-36.18
169,8.82,57.7,-312.6,-182.4,55.73,-171.1,-303.3,-179.9,-194.1,-35.61
170,9.454,8.94,-290.6,-189.4,7.385,-182.9,-281.8,-167.2,-181,-34.6
171,10.16,-49.92,-259.7,-186.3,-50.92,-184.5,-250.7,-153.1,-165.9,-33.29
172,10.94,-106.4,-221.1,-171.3,-106.7,-174.1,-212.1,-135.9,-147.3,-31.88
173,11.71,-144.7,-177.2,-145.2,-144.3,-152,-169,-113.6,-123.6,-30.64
174,12.41,-155.3,-131,-111.9,-154.3,-121.9,-124.2,-84.97,-94.34,-29.85
175,13.03,-140.8,-85.43,-76.89,-139.2,-89.03,-79.6,-50.75,-60.5,-29.73
176,13.53,-112.7,-42.74,-44.97,-110.8,-58.08,-36.27,-13.99,-24.82,-30.4
177,13.94,-87.35,-3.964,-19.39,-85.29,-32.55,4.712,20.28,8.687,-31.78
178,14.26,-79.11,30.72,-1.458,-77.03,-14.03,41.33,46.76,35.92,-33.58
179,14.5,-92.52,61.35,10.47,-90.5,-1.116,71.75,62.17,54.02,-35.4
180,14.61,-119.4,88.06,20.37,-117.5,10.04,95.82,66.78,62.47,-36.88
181,14.58,-146,111.3,32.17,-144.1,23.3,114.8,63.92,63.36,-37.76
182,14.32,-161.3,131.4,47.08,-159.5,39.79,130,57.82,60.28,-37.95
183,13.81,-162,148.5,61.78,-160.4,56.19,141.5,51.83,56.76,-37.51
184,13.1,-151.8,161.7,69.54,-150.3,65.79,148.7,47.99,55.26,-36.53
185,12.24,-137.1,170.3,64.72,-135.9,62.91,150.7,46.95,56.88,-35.03
186,11.3,-121.5,173.4,46.61,-120.7,46.79,147.2,48.13,61.31,-32.94
187,10.27,-103.8,171.2,19.47,-103.4,21.64,139.3,50.37,67.27,-30.1
188,9.178,-81.65,164.9,-9.894,-81.78,-5.739,129.7,53,73.53,-26.39
189,8.022,-55.66,156.7,-34.72,-56.3,-28.7,121.5,56.79,79.79,-21.8
190,6.876,-30.28,149.3,-51.36,-31.41,-43.73,117.4,63.71,86.82,-16.55
191,5.842,-12.07,144.9,-60.91,-13.64,-51.97,119,75.51,95.83,-11.01
192,5.024,-5.717,144.8,-67.57,-7.608,-57.66,125.9,92.45,107.8,-5.643
193,4.482,-10.01,149,-75.99,-12.12,-65.43,136,113.3,123,-0.843
194,4.216,-17.72,156.5,-88.78,-19.94,-77.99,147,136.4,141.5,3.129
195,4.195,-19.25,165.1,-104,-21.5,-93.53,156.5,160,163,6.168
196,4.338,-7.572,172.4,-115.8,-9.788,-106.3,163,183,186.6,8.283
197,4.523,17.7,176.4,-119,15.54,-111.2,165.6,204.6,210.3,9.573
198,4.686,50.11,175.9,-112.9,48,-107.1,164.5,224.1,232,10.24
199,4.809,80.87,171.4,-99.06,78.8,-95.24,160.3,239.8,248.5,10.54
200,4.911,103.8,164.1,-78.76,101.8,-76.84,153.9,249.2,257.5,10.72
201,5.065,116.7,156,-52.28,114.7,-52.16,146.1,250.2,257.6,10.9
202,5.29,120.2,148.3,-19.46,118.3,-21.1,137.8,241.9,248.9,11.07
203,5.546,116.7,141.2,19.23,114.9,15.83,129.2,225.1,232.9,11.14
204,5.822,109.5,133.9,61.19,107.8,56.2,119.9,201.3,211.2,11.06
205,6.103,100.9,124.6,100.5,99.35,94.42,108.7,172.9,185.4,10.87
206,6.375,91.39,112,129,89.95,122.6,94.34,141.7,156.5,10.78
207,6.651,78.98,95.54,139.9,77.7,134.1,76.36,109.2,125.6,11.08
208,6.922,61.59,76.25,132.2,60.46,127.3,55.6,76.1,93.49,12.04
209,7.147,39.65,56.13,111.9,38.64,108.1,34.23,43.1,61.38,13.77
210,7.265,16.99,37.75,90.53,16.03,87.53,15.05,11.51,31.07,16.21
211,7.229,-1.678,23.27,79.24,-2.66,76.86,0.5389,-16.65,4.259,19.11
212,7.034,-14.12,13.78,82.86,-15.22,81.18,-7.901,-39.36,-18.04,22.06
213,6.728,-21.41,9.245,97.8,-22.7,97.12,-10.16,-55.66,-35.97,24.65
214,6.385,-26.21,8.784,115.2,-27.75,115.8,-7.234,-66.08,-50.41,26.54
215,6.068,-30.53,11.05,125.8,-32.3,128.1,-1.021,-72.03,-62.08,27.54
216,5.791,-33.9,14.33,124.5,-35.85,128.5,6.068,-74.64,-70.98,27.63
217,5.546,-33.31,16.66,111.7,-35.4,117.4,11.84,-73.97,-76.44,26.92
218,5.305,-25.64,16.31,91.75,-27.85,98.97,14.88,-69.42,-77.7,25.55
219,5.065,-10.18,12.3,70.04,-12.53,78.59,14.62,-60.84,-74.59,23.7
220,4.86,10.94,4.802,50.25,8.432,59.9,11.29,-49.49,-68.03,21.45
221,4.727,34.05,-5.119,34.02,31.36,44.63,5.645,-37.89,-59.99,18.84
222,4.686,55.11,-16.05,20.94,52.24,32.42,-1.569,-28.88,-52.7,15.87
223,4.717,70.96,-27.1,10.02,67.91,22.34,-10.43,-24.6,-47.99,12.56
224,4.778,80.33,-38.42,1.161,77.12,14.24,-21.9,-26.09,-46.98,9.006
225,4.83,84.24,-51.12,-4.539,80.86,9.09,-37.18,-33.15,-50.13,5.369
226,4.891,85.74,-66.56,-6.16,82.21,7.676,-56.79,-44.55,-57.22,1.914
227,4.942,88.9,-85.46,-4.566,85.24,9.049,-80.09,-58.4,-67.48,-1.069
228,5.055,96.16,-107.5,-3.273,92.43,9.72,-105.3,-72.66,-79.53,-3.348
229,5.229,106,-131,-6.877,102.2,5.225,-130.3,-85.63,-91.57,-4.824
230,5.505,113.3,-153.8,-18.33,109.6,-7.273,-153,-96.06,-101.7,-5.546
231,5.863,112.7,-173.5,-36.27,109,-26.41,-171.8,-103.1,-108.3,-5.655
232,6.262,101.1,-187.9,-55.14,97.53,-46.72,-185.7,-106.5,-110.9,-5.33
233,6.671,79.63,-195.9,-67.88,76.13,-61.23,-194,-106.6,-109.9,-4.754
234,7.05,51.8,-197.3,-70.35,48.42,-65.74,-196.5,-104.7,-106.9,-4.098
235,7.367,21.11,-192.4,-63.66,17.9,-61.2,-192.9,-102,-103.6,-3.517
236,7.633,-10.29,-182.1,-52.35,-13.27,-51.89,-183.4,-99.37,-100.9,-3.122
237,7.889,-40.63,-167.5,-41.14,-43.31,-42.36,-168.8,-96.64,-98.56,-2.975
238,8.155,-67.48,-149.8,-32.12,-69.83,-34.64,-150.2,-92.81,-95.48,-3.097
239,8.441,-87.96,-130.3,-24.87,-89.96,-28.31,-129.3,-86.57,-90.16,-3.497
240,8.738,-99.26,-110.1,-17.66,-100.9,-21.75,-108,-77.2,-81.72,-4.209
241,9.014,-99.59,-90.08,-8.449,-100.9,-12.98,-87.38,-65.29,-70.56,-5.316
242,9.26,-89.59,-71.06,4.159,-90.63,-0.678,-68.25,-52.64,-58.35,-6.913
243,9.444,-73.43,-53.48,19.63,-74.24,14.68,-50.59,-41.63,-47.4,-9.031
244,9.557,-57.89,-37.64,35.58,-58.58,30.81,-34.36,-34.28,-39.83,-11.58
245,9.598,-49.71,-23.75,48.87,-50.38,44.62,-19.93,-31.74,-36.94,-14.32
246,9.567,-51.91,-11.99,56.89,-52.65,53.54,-8.123,-34.18,-38.9,-16.94
247,9.454,-61.54,-2.425,58.43,-62.42,56.28,0.2024,-40.91,-44.79,-19.13
248,9.27,-71.15,4.87,54.18,-72.21,53.35,4.651,-50.44,-52.93,-20.66
249,9.014,-73.35,9.743,45.54,-74.59,45.99,5.522,-60.75,-61.37,-21.44
250,8.697,-64.9,11.98,33.73,-66.33,35.27,3.6,-69.76,-68.31,-21.52
251,8.329,-47.88,11.5,19.6,-49.5,21.98,-0.299,-75.74,-72.35,-21.01
252,7.92,-27.72,8.602,3.722,-29.54,6.786,-5.55,-77.86,-72.7,-20.07
253,7.49,-9.97,4.044,-13.42,-12,-9.717,-11.55,-76.2,-69.24,-18.79
254,7.04,2.51,-1.068,-30.85,0.2676,-26.53,-17.45,-71.47,-62.58,-17.23
255,6.589,9.963,-5.557,-46.8,7.528,-41.95,-22.09,-64.48,-53.83,-15.43
256,6.149,14.02,-8.437,-59.28,11.42,-54.09,-24.22,-55.75,-44.08,-13.44
257,5.74,16.01,-9.058,-66.88,13.27,-61.58,-23.05,-45.2,-33.84,-11.37
258,5.372,16.47,-7.138,-69.54,13.61,-64.3,-18.38,-32.22,-22.77,-9.377
259,5.096,15.56,-2.697,-68.92,12.62,-63.85,-10.65,-16.09,-9.853,-7.629
260,4.901,13.85,3.977,-67.99,10.87,-63.2,-0.8238,3.485,6.045,-6.277
261,4.819,12.64,12.25,-69.58,9.666,-65.23,9.763,25.83,25.36,-5.417
262,4.84,13.44,21.12,-74.08,10.53,-70.45,19.72,49.25,47.28,-5.069
263,4.952,17.16,29.32,-78.43,14.35,-75.85,27.92,71.44,69.74,-5.177
264,5.116,23.6,35.75,-77.25,20.91,-76.01,33.65,90.15,90.02,-5.621
265,5.3,31.26,39.72,-66.14,28.68,-66.38,36.71,103.7,105.6,-6.245
266,5.484,37.6,41.22,-44.34,35.09,-46,37.38,111.4,114.7,-6.891
267,5.658,39.95,40.86,-15.64,37.5,-18.49,36.29,113,117,-7.444
268,5.812,36.96,39.59,13.87,34.55,10.2,34.34,109,113.2,-7.839
269,5.955,29.47,38.28,39.36,27.1,35.23,32.28,100.3,104.7,-8.052
270,6.057,20.13,37.3,58.96,17.83,54.77,30.43,87.87,92.74,-8.084
271,6.144,11.97,36.48,73.04,9.749,69.12,28.5,72.77,78.82,-7.926
272,6.195,6.611,35.27,82.17,4.478,78.82,25.94,56.36,64.01,-7.548
273,6.221,3.513,33.2,85.9,1.471,83.31,22.37,40.07,49.3,-6.898
274,6.216,0.6791,30.25,83.23,-1.278,81.43,18.06,25.04,35.46,-5.912
275,6.18,-3.983,27.02,74.13,-5.869,73.04,13.93,11.9,23.03,-4.544
276,6.098,-11.57,24.62,60.89,-13.41,60.38,11.26,0.7266,12.17,-2.791
277,5.986,-21.69,24.23,47.54,-23.51,47.49,11.23,-8.648,2.846,-0.7126
278,5.802,-32.41,26.68,38.47,-34.24,38.81,14.4,-16.25,-4.99,1.55
279,5.576,-40.74,32.01,35.76,-42.61,36.49,20.59,-21.67,-11.16,3.78
280,5.31,-43.71,39.51,38.25,-45.66,39.42,29.05,-24.16,-15.23,5.72
281,5.024,-39.74,47.87,41.58,-41.77,43.27,38.69,-23,-16.64,7.137
282,4.737,-29.29,55.65,40.97,-31.42,43.29,48.29,-18.04,-15.07,7.879
283,4.492,-14.76,61.53,33.51,-16.99,36.51,56.58,-9.967,-10.71,7.92
284,4.328,0.7041,64.67,19.96,-1.641,23.62,62.41,-0.2021,-4.313,7.352
285,4.226,14.73,64.77,3.758,12.29,7.964,65.07,9.626,3.039,6.356
286,4.205,26.61,62.07,-10.67,24.07,-6.12,64.47,18.24,10.24,5.132
287,4.236,36.9,57.12,-20.14,34.29,-15.48,61.14,24.97,16.47,3.847
288,4.287,46.37,50.65,-23.81,43.71,-19.21,55.87,29.66,21.28,2.593
289,4.359,54.86,43.26,-22.83,52.17,-18.37,49.2,32.28,24.45,1.397
290,4.41,61.11,35.23,-19.29,58.38,-14.94,41.18,32.67,25.8,0.2579
291,4.461,63.8,26.46,-15.13,61.02,-10.84,31.44,30.47,25.06,-0.8078
292,4.502,62.96,16.56,-11.67,60.13,-7.453,19.53,25.52,22.04,-1.735
293,4.523,60.42,5.076,-9.529,57.53,-5.486,5.34,18.16,16.9,-2.414
294,4.543,58.69,-8.175,-8.773,55.77,-5.054,-10.69,9.397,10.31,-2.727
295,4.543,59.11,-22.89,-9.358,56.19,-6.119,-27.51,0.6648,3.334,-2.598
296,4.563,60.46,-38.15,-10.72,57.56,-8.076,-43.71,-6.688,-2.935,-2.028
297,4.615,59.3,-52.46,-12.04,56.43,-10.07,-57.78,-11.9,-7.794,-1.101
298,4.686,51.9,-64.1,-12.54,49.08,-11.26,-68.47,-15.02,-11.09,0.04223
299,4.799,36.58,-71.57,-11.68,33.83,-11.12,-74.96,-16.63,-13.11,1.242
300,4.932,14.91,-74.02,-9.149,12.24,-9.297,-76.92,-17.4,-14.26,2.348
301,5.075,-8.987,-71.5,-5.101,-11.55,-5.887,-74.49,-17.69,-14.83,3.243
302,5.188,-30.5,-64.87,0.154,-32.93,-1.165,-68.19,-17.45,-14.81,3.847
303,5.29,-46.56,-55.55,6.031,-48.85,4.357,-58.98,-16.43,-14.11,4.128
304,5.362,-56.42,-45.06,11.36,-58.57,9.546,-48.05,-14.46,-12.73,4.093
305,5.423,-60.95,-34.66,15.06,-62.96,13.31,-36.68,-11.7,-10.85,3.783
