86,-109.2,-167.2,-167.2,239.7
87,-107.9,-164.1,-164.1,240.4
88,-106.4,-160.5,-160.5,241.3
89,-104.7,-156.8,-156.8,242.2
90,-103.1,-153.1,-153.1,243
91,-101.6,-149.7,-149.7,243.7
92,-100.2,-146.6,-146.6,244.2
93,-98.93,-143.9,-143.9,244.6
94,-97.84,-141.5,-141.5,244.9
95,-96.92,-139.5,-139.5,245
96,-96.16,-137.8,-137.8,244.9
97,-95.56,-136.4,-136.4,244.7
98,-95.13,-135.4,-135.4,244.4
99,-94.88,-134.8,-134.8,243.9
100,-94.84,-134.6,-134.6,243.2
101,-95.03,-135,-135,242.2
102,-95.51,-136.1,-136.1,241
103,-96.26,-137.8,-137.8,239.4
104,-97.22,-140.1,-140.1,237.7
105,-98.31,-142.7,-142.7,235.8
106,-99.4,-145.3,-145.3,233.9
107,-100.4,-147.7,-147.7,232.2
108,-101.3,-149.8,-149.8,230.5
109,-102.1,-151.7,-151.7,229
110,-102.7,-153.2,-153.2,227.6
111,-103.2,-154.5,-154.5,226.3
112,-103.6,-155.4,-155.4,225.2
113,-103.9,-156,-156,224.2
114,-104,-156.3,-156.3,223.4
115,-104,-156.2,-156.2,222.7
116,-103.9,-155.7,-155.7,222.2
117,-103.5,-154.8,-154.8,222
118,-102.9,-153.2,-153.2,222
119,-102.1,-151.2,-151.2,222.2
120,-101,-148.6,-148.6,222.6
121,-99.82,-145.6,-145.6,223.2
122,-98.51,-142.5,-142.5,223.7
123,-97.21,-139.5,-139.5,224.2
124,-95.99,-136.8,-136.8,224.6
125,-94.87,-134.2,-134.2,224.8
126,-93.85,-131.9,-131.9,224.9
127,-92.95,-129.9,-129.9,225
128,-92.17,-128.1,-128.1,224.9
129,-91.51,-126.6,-126.6,224.7
130,-91,-125.4,-125.4,224.3
131,-90.62,-124.5,-124.5,223.9
132,-90.4,-124,-124,223.3
133,-90.35,-123.8,-123.8,222.5
134,-90.52,-124.1,-124.1,221.5
135,-90.9,-125,-125,220.3
136,-91.49,-126.2,-126.2,218.9
137,-92.23,-127.9,-127.9,217.4
138,-93.06,-129.8,-129.8,215.8
139,-93.88,-131.7,-131.7,214.2
140,-94.65,-133.5,-133.5,212.6
141,-95.32,-135,-135,211.2
142,-95.89,-136.4,-136.4,209.8
143,-96.37,-137.5,-137.5,208.6
144,-96.76,-138.4,-138.4,207.4
145,-97.04,-139,-139,206.4
146,-97.22,-139.4,-139.4,205.4
147,-97.29,-139.5,-139.5,204.6
148,-97.23,-139.2,-139.2,204
149,-97.04,-138.7,-138.7,203.5
150,-96.68,-137.7,-137.7,203.2
151,-96.15,-136.3,-136.3,203.1
152,-95.43,-134.5,-134.5,203.1
153,-94.55,-132.3,-132.3,203.3
154,-93.57,-129.9,-129.9,203.6
155,-92.53,-127.4,-127.4,203.9
156,-91.5,-124.9,-124.9,204.2
157,-90.52,-122.6,-122.6,204.3
158,-89.62,-120.5,-120.5,204.4
159,-88.79,-118.6,-118.6,204.4
160,-88.05,-116.8,-116.8,204.3
161,-87.4,-115.3,-115.3,204.1
162,-86.84,-114,-114,203.8
163,-86.4,-112.9,-112.9,203.4
164,-86.07,-112.1,-112.1,202.9
165,-85.89,-111.6,-111.6,202.2
166,-85.85,-111.5,-111.5,201.4
167,-85.97,-111.7,-111.7,200.5
168,-86.27,-112.3,-112.3,199.4
169,-86.71,-113.3,-113.3,198.2
170,-87.27,-114.5,-114.5,196.8
171,-87.89,-115.9,-115.9,195.5
172,-88.52,-117.3,-117.3,194.1
173,-89.1,-118.5,-118.5,192.8
174,-89.62,-119.7,-119.7,191.5
175,-90.06,-120.6,-120.6,190.3
176,-90.42,-121.4,-121.4,189.2
177,-90.7,-122,-122,188.2
178,-90.91,-122.4,-122.4,187.2
179,-91.03,-122.6,-122.6,186.4
180,-91.04,-122.6,-122.6,185.7
181,-90.95,-122.3,-122.3,185
182,-90.74,-121.7,-121.7,184.6
183,-90.39,-120.7,-120.7,184.3
184,-89.91,-119.5,-119.5,184.1
185,-89.29,-117.9,-117.9,184
186,-88.56,-116.1,-116.1,184.1
187,-87.76,-114.1,-114.1,184.2
188,-86.93,-112,-112,184.4
189,-86.11,-110,-110,184.5
190,-85.33,-108.1,-108.1,184.5
191,-84.6,-106.3,-106.3,184.5
192,-83.93,-104.7,-104.7,184.4
193,-83.32,-103.2,-103.2,184.2
194,-82.78,-101.9,-101.9,183.9
195,-82.32,-100.8,-100.8,183.6
196,-81.94,-99.85,-99.85,183.2
197,-81.67,-99.16,-99.16,182.7
198,-81.51,-98.74,-98.74,182
199,-81.47,-98.6,-98.6,181.3
200,-81.57,-98.75,-98.75,180.4
201,-81.79,-99.19,-99.19,179.4
202,-82.12,-99.88,-99.88,178.3
203,-82.53,-100.8,-100.8,177.2
204,-83,-101.7,-101.7,176
205,-83.46,-102.7,-102.7,174.9
206,-83.91,-103.6,-103.6,173.8
207,-84.3,-104.4,-104.4,172.7
208,-84.64,-105.1,-105.1,171.7
209,-84.92,-105.6,-105.6,170.7
210,-85.13,-106.1,-106.1,169.8
211,-85.27,-106.3,-106.3,169
212,-85.34,-106.4,-106.4,168.2
213,-85.32,-106.2,-106.2,167.6
214,-85.21,-105.9,-105.9,167
215,-85,-105.3,-105.3,166.6
216,-84.68,-104.4,-104.4,166.3
217,-84.25,-103.3,-103.3,166.1
218,-83.72,-102,-102,166
219,-83.12,-100.4,-100.4,166
220,-82.46,-98.8,-98.8,166
221,-81.79,-97.11,-97.11,166
222,-81.13,-95.44,-95.44,166
223,-80.5,-93.86,-93.86,165.9
224,-79.9,-92.37,-92.37,165.8
225,-79.36,-91.01,-91.01,165.7
226,-78.86,-89.76,-89.76,165.5
227,-78.42,-88.65,-88.65,165.2
228,-78.04,-87.68,-87.68,164.9
229,-77.72,-86.89,-86.89,164.5
230,-77.49,-86.3,-86.3,164
231,-77.36,-85.93,-85.93,163.4
232,-77.32,-85.79,-85.79,162.7
233,-77.39,-85.88,-85.88,161.9
234,-77.55,-86.18,-86.18,161
235,-77.8,-86.67,-86.67,160.1
236,-78.1,-87.29,-87.29,159.1
237,-78.44,-87.98,-87.98,158.1
238,-78.79,-88.68,-88.68,157.1
239,-79.12,-89.33,-89.33,156.2
240,-79.42,-89.89,-89.89,155.3
241,-79.67,-90.37,-90.37,154.4
242,-79.88,-90.73,-90.73,153.6
243,-80.04,-90.99,-90.99,152.8
244,-80.14,-91.12,-91.12,152.1
245,-80.17,-91.11,-91.11,151.4
246,-80.13,-90.93,-90.93,150.9
247,-80.01,-90.56,-90.56,150.4
248,-79.81,-89.99,-89.99,150
249,-79.52,-89.22,-89.22,149.7
250,-79.15,-88.25,-88.25,149.5
251,-78.7,-87.11,-87.11,149.3
252,-78.2,-85.84,-85.84,149.2
253,-77.66,-84.47,-84.47,149.2
254,-77.12,-83.08,-83.08,149.1
255,-76.58,-81.71,-81.71,149.1
256,-76.06,-80.39,-80.39,149
257,-75.57,-79.16,-79.16,148.8
258,-75.13,-78.01,-78.01,148.6
259,-74.72,-76.96,-76.96,148.4
260,-74.35,-76.02,-76.02,148.1
261,-74.04,-75.21,-75.21,147.8
262,-73.78,-74.54,-74.54,147.4
263,-73.59,-74.04,-74.04,146.9
264,-73.48,-73.71,-73.71,146.4
265,-73.44,-73.57,-73.57,145.8
266,-73.49,-73.62,-73.62,145.1
267,-73.61,-73.82,-73.82,144.3
268,-73.78,-74.16,-74.16,143.5
269,-74,-74.59,-74.59,142.7
270,-74.25,-75.08,-75.08,141.8
271,-74.5,-75.57,-75.57,141
272,-74.75,-76.02,-76.02,140.2
273,-74.97,-76.42,-76.42,139.4
274,-75.15,-76.75,-76.75,138.7
275,-75.3,-76.99,-76.99,137.9
276,-75.41,-77.15,-77.15,137.3
277,-75.48,-77.2,-77.2,136.7
278,-75.49,-77.13,-77.13,136.1
279,-75.44,-76.92,-76.92,135.6
280,-75.32,-76.56,-76.56,135.2
281,-75.13,-76.04,-76.04,134.8
282,-74.87,-75.36,-75.36,134.5
283,-74.55,-74.52,-74.52,134.3
284,-74.18,-73.56,-73.56,134.2
285,-73.76,-72.5,-72.5,134
286,-73.32,-71.38,-71.38,133.9
287,-72.87,-70.23,-70.23,133.8
288,-72.42,-69.1,-69.1,133.7
289,-71.99,-68.01,-68.01,133.6
290,-71.59,-66.99,-66.99,133.4
291,-71.22,-66.03,-66.03,133.2
292,-70.88,-65.16,-65.16,133
293,-70.58,-64.37,-64.37,132.7
294,-70.32,-63.69,-63.69,132.4
295,-70.11,-63.13,-63.13,132
296,-69.95,-62.7,-62.7,131.6
297,-69.85,-62.42,-62.42,131.1
298,-69.82,-62.29,-62.29,130.6
299,-69.85,-62.3,-62.3,129.9
300,-69.93,-62.43,-62.43,129.3
301,-70.05,-62.66,-62.66,128.6
302,-70.21,-62.96,-62.96,127.9
303,-70.39,-63.3,-63.3,127.2
304,-70.57,-63.64,-63.64,126.4
305,-70.74,-63.96,-63.96,125.8
306,-70.9,-64.24,-64.24,125.1
307,-71.03,-64.46,-64.46,124.4
308,-71.13,-64.61,-64.61,123.8
309,-71.2,-64.7,-64.7,123.3
310,-71.24,-64.7,-64.7,122.7
311,-71.23,-64.6,-64.6,122.3
312,-71.17,-64.38,-64.38,121.8
313,-71.06,-64.04,-64.04,121.4
314,-70.89,-63.58,-63.58,121.1
315,-70.66,-62.98,-62.98,120.9
316,-70.38,-62.27,-62.27,120.6
317,-70.07,-61.47,-61.47,120.5
318,-69.72,-60.59,-60.59,120.3
319,-69.35,-59.67,-59.67,120.2
320,-68.98,-58.73,-58.73,120.1
321,-68.61,-57.8,-57.8,119.9
322,-68.25,-56.9,-56.9,119.8
323,-67.92,-56.05,-56.05,119.6
324,-67.6,-55.26,-55.26,119.4
325,-67.32,-54.53,-54.53,119.2
326,-67.07,-53.88,-53.88,118.9
327,-66.85,-53.32,-53.32,118.6
328,-66.67,-52.85,-52.85,118.3
329,-66.54,-52.49,-52.49,117.9
330,-66.45,-52.25,-52.25,117.5
331,-66.42,-52.13,-52.13,117
332,-66.43,-52.11,-52.11,116.4
333,-66.48,-52.19,-52.19,115.9
334,-66.56,-52.35,-52.35,115.3
335,-66.67,-52.56,-52.56,114.7
336,-66.79,-52.79,-52.79,114.1
337,-66.92,-53.03,-53.03,113.5
338,-67.04,-53.25,-53.25,112.9
339,-67.15,-53.45,-53.45,112.3
340,-67.23,-53.59,-53.59,111.7
341,-67.3,-53.69,-53.69,111.2
342,-67.34,-53.73,-53.73,110.7
343,-67.35,-53.69,-53.69,110.3
344,-67.32,-53.58,-53.58,109.9
345,-67.26,-53.37,-53.37,109.5
346,-67.15,-53.06,-53.06,109.2
347,-66.99,-52.65,-52.65,108.9
348,-66.79,-52.14,-52.14,108.6
349,-66.56,-51.55,-51.55,108.4
350,-66.29,-50.88,-50.88,108.3
351,-66,-50.15,-50.15,108.1
352,-65.69,-49.4,-49.4,108
353,-65.38,-48.63,-48.63,107.8
354,-65.07,-47.87,-47.87,107.7
355,-64.77,-47.14,-47.14,107.5
356,-64.48,-46.44,-46.44,107.3
357,-64.22,-45.78,-45.78,107.1
358,-63.98,-45.18,-45.18,106.9
359,-63.76,-44.65,-44.65,106.7
360,-63.57,-44.18,-44.18,106.4
361,-63.42,-43.79,-43.79,106.1
362,-63.3,-43.5,-43.5,105.8
363,-63.23,-43.29,-43.29,105.4
364,-63.19,-43.18,-43.18,104.9
365,-63.19,-43.16,-43.16,104.5
366,-63.21,-43.2,-43.2,104
367,-63.27,-43.31,-43.31,103.5
368,-63.33,-43.45,-43.45,103
369,-63.41,-43.61,-43.61,102.4
370,-63.49,-43.78,-43.78,101.9
371,-63.57,-43.94,-43.94,101.4
372,-63.64,-44.07,-44.07,100.9
373,-63.69,-44.17,-44.17,100.5
374,-63.73,-44.22,-44.22,100
375,-63.74,-44.23,-44.23,99.6
376,-63.73,-44.18,-44.18,99.21
377,-63.69,-44.06,-44.06,98.85
378,-63.62,-43.87,-43.87,98.53
379,-63.51,-43.59,-43.59,98.24
380,-63.37,-43.24,-43.24,97.99
381,-63.19,-42.81,-42.81,97.77
382,-62.99,-42.31,-42.31,97.58
383,-62.76,-41.76,-41.76,97.41
384,-62.51,-41.17,-41.17,97.26
385,-62.25,-40.55,-40.55,97.11
386,-61.98,-39.93,-39.93,96.96
387,-61.72,-39.31,-39.31,96.82
388,-61.47,-38.71,-38.71,96.66
389,-61.22,-38.14,-38.14,96.49
390,-61,-37.6,-37.6,96.31
391,-60.79,-37.11,-37.11,96.1
392,-60.6,-36.67,-36.67,95.88
393,-60.44,-36.29,-36.29,95.62
394,-60.3,-35.97,-35.97,95.34
395,-60.2,-35.73,-35.73,95.03
396,-60.12,-35.56,-35.56,94.69
397,-60.08,-35.46,-35.46,94.32
398,-60.06,-35.43,-35.43,93.92
399,-60.07,-35.46,-35.46,93.51
400,-60.1,-35.53,-35.53,93.08
401,-60.14,-35.62,-35.62,92.64
402,-60.18,-35.74,-35.74,92.19
403,-60.23,-35.86,-35.86,91.76
404,-60.27,-35.97,-35.97,91.33
405,-60.31,-36.06,-36.06,90.91
406,-60.33,-36.12,-36.12,90.51
407,-60.34,-36.15,-36.15,90.13
408,-60.33,-36.14,-36.14,89.77
409,-60.31,-36.08,-36.08,89.43
410,-60.26,-35.97,-35.97,89.12
411,-60.18,-35.8,-35.8,88.84
412,-60.07,-35.56,-35.56,88.59
413,-59.94,-35.26,-35.26,88.36
414,-59.78,-34.9,-34.9,88.17
415,-59.6,-34.49,-34.49,87.99
416,-59.4,-34.04,-34.04,87.83
417,-59.19,-33.56,-33.56,87.68
418,-58.96,-33.06,-33.06,87.53
419,-58.74,-32.55,-32.55,87.39
420,-58.51,-32.05,-32.05,87.25
421,-58.29,-31.56,-31.56,87.09
422,-58.08,-31.1,-31.1,86.93
423,-57.88,-30.66,-30.66,86.76
424,-57.7,-30.26,-30.26,86.57
425,-57.53,-29.91,-29.91,86.36
426,-57.39,-29.6,-29.6,86.13
427,-57.27,-29.34,-29.34,85.88
428,-57.17,-29.15,-29.15,85.6
429,-57.09,-29.01,-29.01,85.3
430,-57.04,-28.92,-28.92,84.98
431,-57.02,-28.89,-28.89,84.64
432,-57.01,-28.91,-28.91,84.28
433,-57.01,-28.95,-28.95,83.91
434,-57.02,-29.02,-29.02,83.54
435,-57.04,-29.1,-29.1,83.16
436,-57.06,-29.19,-29.19,82.79
437,-57.08,-29.27,-29.27,82.43
438,-57.09,-29.33,-29.33,82.07
439,-57.09,-29.37,-29.37,81.73
440,-57.08,-29.39,-29.39,81.4
441,-57.05,-29.37,-29.37,81.09
442,-57.01,-29.31,-29.31,80.8
443,-56.95,-29.21,-29.21,80.53
444,-56.87,-29.06,-29.06,80.29
445,-56.77,-28.86,-28.86,80.06
446,-56.64,-28.61,-28.61,79.86
447,-56.5,-28.31,-28.31,79.68
448,-56.33,-27.98,-27.98,79.52
449,-56.16,-27.61,-27.61,79.37
450,-55.97,-27.22,-27.22,79.23
451,-55.77,-26.82,-26.82,79.09
452,-55.58,-26.41,-26.41,78.95
453,-55.38,-26,-26,78.81
454,-55.19,-25.61,-25.61,78.67
455,-55,-25.23,-25.23,78.51
456,-54.82,-24.88,-24.88,78.35
457,-54.66,-24.56,-24.56,78.18
458,-54.51,-24.27,-24.27,77.98
459,-54.38,-24.03,-24.03,77.78
460,-54.27,-23.82,-23.82,77.55
461,-54.17,-23.66,-23.66,77.31
462,-54.1,-23.55,-23.55,77.04
463,-54.04,-23.49,-23.49,76.76
464,-54,-23.46,-23.46,76.47
465,-53.98,-23.46,-23.46,76.16
466,-53.96,-23.5,-23.5,75.85
467,-53.95,-23.55,-23.55,75.53
468,-53.95,-23.61,-23.61,75.21
469,-53.95,-23.67,-23.67,74.89
470,-53.94,-23.73,-23.73,74.58
471,-53.93,-23.77,-23.77,74.27
472,-53.91,-23.8,-23.8,73.98
473,-53.89,-23.81,-23.81,73.69
474,-53.85,-23.79,-23.79,73.43
475,-53.79,-23.73,-23.73,73.18
476,-53.72,-23.65,-23.65,72.94
477,-53.64,-23.52,-23.52,72.73
478,-53.54,-23.35,-23.35,72.53
479,-53.42,-23.15,-23.15,72.35
480,-53.28,-22.91,-22.91,72.19
481,-53.13,-22.63,-22.63,72.04
482,-52.98,-22.34,-22.34,71.9
483,-52.81,-22.02,-22.02,71.76
484,-52.63,-21.7,-21.7,71.63
485,-52.46,-21.37,-21.37,71.5
486,-52.28,-21.05,-21.05,71.37
487,-52.11,-20.73,-20.73,71.23
488,-51.95,-20.43,-20.43,71.09
489,-51.79,-20.15,-20.15,70.94
490,-51.64,-19.9,-19.9,70.78
491,-51.5,-19.67,-19.67,70.6
492,-51.38,-19.47,-19.47,70.41
493,-51.27,-19.31,-19.31,70.21
494,-51.18,-19.19,-19.19,70
495,-51.1,-19.1,-19.1,69.76
496,-51.04,-19.05,-19.05,69.52
497,-50.99,-19.03,-19.03,69.26
498,-50.95,-19.03,-19.03,69
499,-50.92,-19.05,-19.05,68.73
500,-50.9,-19.09,-19.09,68.45
501,-50.87,-19.14,-19.14,68.18
502,-50.85,-19.19,-19.19,67.91
503,-50.83,-19.23,-19.23,67.64
504,-50.8,-19.27,-19.27,67.38
505,-50.77,-19.29,-19.29,67.12
506,-50.73,-19.29,-19.29,66.88
507,-50.68,-19.27,-19.27,66.65
508,-50.61,-19.22,-19.22,66.43
509,-50.54,-19.15,-19.15,66.23
510,-50.45,-19.05,-19.05,66.04
511,-50.35,-18.91,-18.91,65.86
512,-50.23,-18.74,-18.74,65.7
513,-50.11,-18.55,-18.55,65.55
514,-49.97,-18.33,-18.33,65.41
515,-49.82,-18.1,-18.1,65.28
516,-49.67,-17.85,-17.85,65.15
517,-49.51,-17.59,-17.59,65.03
518,-49.35,-17.33,-17.33,64.91
519,-49.2,-17.07,-17.07,64.78
520,-49.04,-16.82,-16.82,64.66
521,-48.89,-16.58,-16.58,64.52
522,-48.75,-16.36,-16.36,64.38
523,-48.61,-16.16,-16.16,64.23
524,-48.48,-15.98,-15.98,64.07
525,-48.37,-15.83,-15.83,63.9
526,-48.26,-15.7,-15.7,63.72
527,-48.17,-15.6,-15.6,63.53
528,-48.09,-15.54,-15.54,63.33
529,-48.02,-15.5,-15.5,63.11
530,-47.96,-15.48,-15.48,62.89
531,-47.91,-15.49,-15.49,62.66
532,-47.87,-15.51,-15.51,62.43
533,-47.83,-15.54,-15.54,62.19
534,-47.8,-15.58,-15.58,61.95
535,-47.76,-15.62,-15.62,61.72
536,-47.72,-15.65,-15.65,61.49
537,-47.68,-15.68,-15.68,61.26
538,-47.63,-15.7,-15.7,61.04
539,-47.58,-15.7,-15.7,60.83
540,-47.52,-15.68,-15.68,60.63
541,-47.45,-15.65,-15.65,60.43
542,-47.37,-15.59,-15.59,60.25
543,-47.28,-15.5,-15.5,60.09
544,-47.18,-15.39,-15.39,59.93
545,-47.07,-15.26,-15.26,59.78
546,-46.94,-15.11,-15.11,59.65
547,-46.82,-14.94,-14.94,59.52
548,-46.68,-14.75,-14.75,59.4
549,-46.54,-14.55,-14.55,59.28
550,-46.39,-14.35,-14.35,59.16
551,-46.25,-14.14,-14.14,59.05
552,-46.1,-13.94,-13.94,58.93
553,-45.96,-13.75,-13.75,58.81
554,-45.82,-13.56,-13.56,58.69
555,-45.69,-13.38,-13.38,58.56
556,-45.56,-13.23,-13.23,58.42
557,-45.44,-13.09,-13.09,58.27
558,-45.33,-12.97,-12.97,58.12
559,-45.23,-12.88,-12.88,57.96
560,-45.14,-12.8,-12.8,57.79
561,-45.05,-12.76,-12.76,57.6
562,-44.98,-12.73,-12.73,57.42
563,-44.91,-12.72,-12.72,57.22
564,-44.86,-12.73,-12.73,57.02
565,-44.8,-12.75,-12.75,56.82
566,-44.75,-12.77,-12.77,56.61
567,-44.7,-12.81,-12.81,56.41
568,-44.66,-12.84,-12.84,56.2
569,-44.61,-12.87,-12.87,56
570,-44.55,-12.89,-12.89,55.8
571,-44.5,-12.91,-12.91,55.61
572,-44.43,-12.91,-12.91,55.43
573,-44.37,-12.9,-12.9,55.25
574,-44.29,-12.87,-12.87,55.08
575,-44.21,-12.83,-12.83,54.92
576,-44.11,-12.76,-12.76,54.77
577,-44.01,-12.68,-12.68,54.63
578,-43.9,-12.57,-12.57,54.5
579,-43.79,-12.45,-12.45,54.37
580,-43.66,-12.32,-12.32,54.25
581,-43.54,-12.17,-12.17,54.14
582,-43.41,-12.02,-12.02,54.03
583,-43.27,-11.86,-11.86,53.92
584,-43.14,-11.7,-11.7,53.81
585,-43,-11.54,-11.54,53.7
586,-42.87,-11.39,-11.39,53.59
587,-42.74,-11.25,-11.25,53.47
588,-42.61,-11.11,-11.11,53.35
589,-42.49,-10.99,-10.99,53.23
590,-42.38,-10.89,-10.89,53.09
591,-42.27,-10.8,-10.8,52.95
592,-42.17,-10.73,-10.73,52.81
593,-42.08,-10.68,-10.68,52.65
594,-42,-10.64,-10.64,52.49
595,-41.92,-10.62,-10.62,52.33
596,-41.85,-10.62,-10.62,52.15
597,-41.78,-10.63,-10.63,51.98
598,-41.72,-10.65,-10.65,51.8
599,-41.66,-10.68,-10.68,51.62
600,-41.6,-10.71,-10.71,51.44
601,-41.54,-10.74,-10.74,51.26
602,-41.48,-10.77,-10.77,51.08
603,-41.42,-10.79,-10.79,50.91
604,-41.36,-10.8,-10.8,50.74
605,-41.29,-10.81,-10.81,50.58
606,-41.22,-10.8,-10.8,50.42
607,-41.14,-10.78,-10.78,50.28
608,-41.05,-10.75,-10.75,50.13
609,-40.96,-10.7,-10.7,50
610,-40.85,-10.64,-10.64,49.87
611,-40.75,-10.56,-10.56,49.75
612,-40.64,-10.46,-10.46,49.63
613,-40.52,-10.36,-10.36,49.52
614,-40.4,-10.25,-10.25,49.42
615,-40.27,-10.13,-10.13,49.31
616,-40.15,-10.01,-10.01,49.21
617,-40.02,-9.886,-9.886,49.11
618,-39.89,-9.765,-9.765,49
619,-39.77,-9.648,-9.648,48.9
620,-39.65,-9.538,-9.538,48.79
621,-39.53,-9.436,-9.436,48.68
622,-39.41,-9.345,-9.345,48.56
623,-39.3,-9.267,-9.267,48.44
624,-39.2,-9.202,-9.202,48.31
625,-39.1,-9.152,-9.152,48.18
626,-39.01,-9.116,-9.116,48.04
627,-38.92,-9.094,-9.094,47.9
628,-38.84,-9.085,-9.085,47.75
629,-38.77,-9.088,-9.088,47.6
630,-38.7,-9.101,-9.101,47.44
631,-38.63,-9.121,-9.121,47.28
632,-38.56,-9.146,-9.146,47.12
633,-38.5,-9.174,-9.174,46.97
634,-38.43,-9.203,-9.203,46.81
635,-38.37,-9.229,-9.229,46.65
636,-38.3,-9.252,-9.252,46.5
637,-38.23,-9.268,-9.268,46.35
638,-38.15,-9.276,-9.276,46.21
639,-38.08,-9.275,-9.275,46.07
640,-37.99,-9.264,-9.264,45.94
641,-37.9,-9.24,-9.24,45.81
642,-37.81,-9.204,-9.204,45.69
643,-37.71,-9.156,-9.156,45.57
644,-37.61,-9.097,-9.097,45.46
645,-37.5,-9.028,-9.028,45.35
646,-37.39,-8.95,-8.95,45.25
647,-37.27,-8.865,-8.865,45.15
648,-37.15,-8.775,-8.775,45.05
649,-37.03,-8.683,-8.683,44.95
650,-36.91,-8.59,-8.59,44.86
651,-36.8,-8.498,-8.498,44.76
652,-36.68,-8.411,-8.411,44.66
653,-36.56,-8.328,-8.328,44.56
654,-36.45,-8.253,-8.253,44.46
655,-36.34,-8.186,-8.186,44.35
656,-36.23,-8.129,-8.129,44.24
657,-36.13,-8.083,-8.083,44.12
658,-36.04,-8.048,-8.048,44
659,-35.95,-8.025,-8.025,43.87
660,-35.86,-8.014,-8.014,43.74
661,-35.78,-8.012,-8.012,43.61
662,-35.7,-8.02,-8.02,43.47
663,-35.62,-8.035,-8.035,43.34
664,-35.55,-8.056,-8.056,43.2
665,-35.48,-8.081,-8.081,43.06
666,-35.41,-8.108,-8.108,42.91
667,-35.34,-8.135,-8.135,42.77
668,-35.27,-8.161,-8.161,42.64
669,-35.19,-8.183,-8.183,42.5
670,-35.12,-8.2,-8.2,42.37
671,-35.04,-8.211,-8.211,42.24
672,-34.96,-8.215,-8.215,42.12
673,-34.88,-8.209,-8.209,42
674,-34.79,-8.194,-8.194,41.88
675,-34.69,-8.17,-8.17,41.77
676,-34.6,-8.136,-8.136,41.66
